"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Cholesterol (mg)","Sodium (mg)"
"02/26/2013","Cheese, Provolone, Slice","Lunch","2.0","Each","197","14.91","14.32","1.20","38.64","490.56"
"02/26/2013","Bacon, Cooked","Lunch","1.0","Piece","43","3.34","2.96","0.11","8.80","184.80"
"02/26/2013","Mayonnaise, 6 Portion","Lunch","1.0","Each","110","12","0","0","10","80"
"02/26/2013","Lunchmeat, Turkey Roll, Slice","Lunch","4.0","Pieces","102","1.73","15.38","5.23","35.36","1083.68"
"02/26/2013","Ground Beef","Dinner","2.0","Servings","260","8","42","0","120","130"
"02/26/2013","Tomatoes, Fresh, Med","Dinner","1.5","Each","33","0.37","1.62","7.23","0","9.22"
"02/26/2013","Onion, White, Chopped","Dinner","0.5","Cup","32","0.8","0.88","7.47","0","3.20"
"02/26/2013","Balsamic Vinegar, White","Dinner","1.0","Tablespoon","5","0","0","2","0","5"
"02/26/2013","Tomatoes, Paste, Organic","Dinner","1.0","Tablespoon","15","0","0.50","3","0","15"
"02/26/2013","Pasta, Fusilli","Dinner","0.75","Cup","210","1.50","7","41","0","0"
"02/26/2013","Broccoli","Dinner","1.667","Cups","52","0.56","4.28","10.7","0","50.6"
"02/26/2013","Apple, Medium","Snacks","1.0","Each","95","0.31","0.47","25.13","0","1.82"
"02/26/2013","Tea, Brewed w/ Tap Water","Snacks","1.5","Cups","4","0","0","1.7","0","10.66"
"02/26/2013","Yogurt, Plain, Nonfat","Snacks","8.0","Ounces","107","0","12","16","6.67","160"
"02/26/2013","Blueberry Preserves","Snacks","2.0","Teaspoons","33","0","0","8.67","0","3.33"
"02/25/2013","Egg, Scrambled, Large","Breakfast","0.5","Each","51","3.72","3.38","0.67","107.36","85.40"
"02/25/2013","Egg Whites","Breakfast","0.25","Cup","33","0","6.67","0","0","100"
"02/25/2013","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"02/25/2013","Flaxseed Sprouted Wheat Bread","Breakfast","1.0","Slice","50","1","3","9","0","50"
"02/25/2013","Rolls, Hoagie, Whole Wheat, Lrg","Lunch","1.0","Each","359","6.34","11.74","68.98","0","645.30"
"02/25/2013","Cheese, Cheddar, Slice","Lunch","2.0","Each","226","18.56","13.94","0.72","58.80","347.76"
"02/25/2013","Roast Beef, Deli Sliced","Lunch","4.0","Ounces","140","5","20","2","60","1000"
"02/25/2013","Bacon, Cooked","Lunch","2.0","Pieces","87","6.68","5.93","0.23","17.60","369.60"
"02/25/2013","Sauce, Barbeque Teriyaki","Lunch","2.0","Tablespoons","32","0.1","2.13","5.60","0","1379.88"
"02/25/2013","Mayonnaise, 6 Portion","Lunch","1.0","Each","110","12","0","0","10","80"
"02/25/2013","Pork, Tenderloin, Lean, Cooked","Dinner","9.0","Ounces","365","8.95","66.73","0","186.15","145.35"
"02/25/2013","Organic Polenta","Dinner","1.5","Servings","105","0","3","22.50","0","465"
"02/25/2013","Green Chili","Dinner","60.0","Grams","10","0","0","2","0","150"
"02/25/2013","Chicken Broth Organic Free Range","Dinner","0.25","Cup","5","0.25","0.25","0.50","0","142.50"
"02/25/2013","Apple, Medium","Snacks","1.0","Each","95","0.31","0.47","25.13","0","1.82"
"02/25/2013","Tea, Brewed w/ Tap Water","Snacks","1.5","Cups","4","0","0","1.7","0","10.66"
"02/25/2013","Tea, Brewed w/ Tap Water","Snacks","1.5","Cups","4","0","0","1.7","0","10.66"
"02/25/2013","Apple, Medium","Snacks","1.0","Each","95","0.31","0.47","25.13","0","1.82"
"02/25/2013","Tea, Brewed w/ Tap Water","Snacks","1.5","Cups","4","0","0","1.7","0","10.66"
"02/25/2013","Apple, Large","Snacks","0.5","Each","58","0.19","0.29","15.40","0","1.12"
"03/03/2013","Walking","Exercise","20","minutes","56.2001"
"03/03/2013","Bicycling","Exercise","240","minutes","2360.4"
"03/01/2013","Walking","Exercise","20","minutes","56.2001"
"03/01/2013","Walking","Exercise","30","minutes","84.3001"
"03/01/2013","Stairmaster","Exercise","30","minutes","379.351"
"02/28/2013","Walking","Exercise","60","minutes","168.6"
"02/28/2013","Walking","Exercise","20","minutes","56.2001"
"02/27/2013","Walking","Exercise","20","minutes","56.2001"
"02/27/2013","Stairmaster","Exercise","30","minutes","379.351"
"02/25/2013","Rock Climbing","Exercise","30","minutes","284.811"
