"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Sugars (g)","Fiber (g)","Cholesterol (mg)","Sodium (mg)"
"08/07/2014","Trader Joe's Organic Multigrain Sandwich Bread","Breakfast","1.0","Serving","80","1","4","17","n/a","2","0","115"
"08/07/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"08/07/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"08/07/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"08/07/2014","Milk, 2%, w/ Vitamin A & D","Breakfast","1.0","Tablespoon","8","0.30","0.50","0.73","0.77","0","1.22","7.17"
"08/07/2014","Greek Yogurt, Plain, Nonfat","Lunch","4.0","Cups","480","0","88","28","24","0","0","280"
"08/07/2014","Grapes, Red European","Lunch","1.5","Cups","156","0.36","1.63","41","35.6","2.4","0","4.53"
"08/07/2014","Pizza 16 (Amici's Combo ScaleD)","Dinner","4.0","Slices","1,482","75","65","135","8","8","182","5746"
"08/07/2014","Beer","Dinner","12.0","Fluid ounces","153","0","1.64","12.64","0","0","0","14.24"
"08/07/2014","Smoothie; Pineapple & Mango","Snacks","1.0","Serving","197","2.37","9.22","35.18","32.19","2.50","12.20","107.36"
"08/07/2014","Grapes, Red European","Snacks","1.5","Cups","156","0.36","1.63","41","35.6","2.4","0","4.53"
"08/06/2014","Trader Joe's Organic Multigrain Sandwich Bread","Breakfast","1.0","Serving","80","1","4","17","n/a","2","0","115"
"08/06/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"08/06/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"08/06/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"08/06/2014","Milk, 2%, w/ Vitamin A & D","Breakfast","1.0","Tablespoon","8","0.30","0.50","0.73","0.77","0","1.22","7.17"
"08/06/2014","Rice, White, Medium Grain, Cooked","Lunch","1.0","Cup","242","0.39","4.43","53.18","0","0.56","0","0"
"08/06/2014","Chicken, Breast, Grilled","Lunch","12.0","Ounces","470","10.8","88.70","0","0","0","241.92","211.68"
"08/06/2014","Beets, Slices","Lunch","1.0","Cup","58","0.23","2.19","13","9.19","3.81","0","106.8"
"08/06/2014","Salad, Greek","Lunch","1.0","Cup","160","14","2","1","1","n/a","5","340"
"08/06/2014","TJ Chicken Sausage","Dinner","4.0","Servings","680","48","48","0","n/a","n/a","240","2280"
"08/06/2014","Strawberries, Whole","Dinner","1.5","Cups","69","0.65","1.45","16.59","10.56","4.32","0","2.16"
"08/06/2014","Peppers, Baby Bell, Sweet","Dinner","2.0","Each","17","0","0.67","3.33","2","0.67","0","0"
"08/06/2014","Sorrento Salad Mix","Dinner","1.5","Cups","6","0","0.75","0.75","0","0.38","0","28.13"
"08/06/2014","Oil, Olive, Extra Virgin","Dinner","0.5","Tablespoon","60","7","0","0","0","0","0","0"
"08/06/2014","Balsamic Vinegar, White","Dinner","1.0","Tablespoon","5","0","0","2","2","0","0","5"
"08/06/2014","Nuts, Almonds, Whole, Blanched","Dinner","0.125","Cup","105","9.11","3.95","3.59","0.89","1.87","0","5.4"
"08/06/2014","Soymilk Vanilla Organic","Snacks","1.0","Cup","100","3.50","7","9","7","1","n/a","95"
"08/06/2014","Ginger Chew","Snacks","2.0","Pieces","53","0","0","13.33","13.33","0","0","0"
"08/06/2014","Banana, Small, 6 to 6 7/8 Long","Snacks","1.0","Each","90","0.33","1.10","23.7","12.35","2.63","0","1.1"
"08/05/2014","Trader Joe's Organic Multigrain Sandwich Bread","Breakfast","1.0","Serving","80","1","4","17","n/a","2","0","115"
"08/05/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"08/05/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"08/05/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"08/05/2014","Milk, 2%, w/ Vitamin A & D","Breakfast","1.0","Tablespoon","8","0.30","0.50","0.73","0.77","0","1.22","7.17"
"08/05/2014","Greek Yogurt (non fat)","Lunch","4.0","Cups","480","0","88","36","36","0","60","320"
"08/05/2014","Blackberries","Lunch","2.5","Cups","155","1.76","5","34.60","17.57","19.8","0","3.60"
"08/05/2014","Chicken Breast Parm with Marinara","Dinner","1.0","Package","620","30","64","24","4","2","160","1360"
"08/05/2014","Brussels Sprouts - Microwaveable","Dinner","1.0","Package","210","12","9","21","6","9","0","180"
"08/05/2014","Pretzel, Sourdough Parmesan","Snacks","0.5","Each","205","5","7","33.50","2","1.50","2.50","320"
"08/05/2014","Smoothie, Aloha Pineapple, 16 fl oz","Snacks","1.0","Each","290","1","5","67","63","3","5","50"
"08/05/2014","Grapes, Green European","Snacks","1.5","Cups","156","0.36","1.63","41","35.6","2.4","0","4.53"
"08/05/2014","Ginger Chew","Snacks","2.0","Pieces","53","0","0","13.33","13.33","0","0","0"
"08/05/2014","Smoothie; Pineapple & Mango","Snacks","1.0","Serving","197","2.37","9.22","35.18","32.19","2.50","12.20","107.36"
"08/04/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"08/04/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"08/04/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"08/04/2014","Milk, 2%, w/ Vitamin A & D","Breakfast","1.0","Tablespoon","8","0.30","0.50","0.73","0.77","0","1.22","7.17"
"08/04/2014","Bread, Homestyle Cracked Wheat","Breakfast","2.0","Slices","160","2","6","32","4","2","0","320"
"08/04/2014","Salad, Field Greens","Lunch","2.0","Cups","44","0.19","3.47","8.93","4.44","2.77","0","72.11"
"08/04/2014","Tomatoes, Cherry","Lunch","8.0","Each","24","0.27","1.20","5.33","3.58","1.63","0","6.80"
"08/04/2014","Vinegar, Balsamic","Lunch","2.0","Tablespoons","40","0","0","10","10","0","0","0"
"08/04/2014","Vegetables, Stir Fry","Lunch","12.0","Ounces","100","0","8","20","4","8","0","80"
"08/04/2014","Chicken, Breast, Grilled","Lunch","12.0","Ounces","470","10.8","88.70","0","0","0","241.92","211.68"
"08/04/2014","Oil, Olive, Extra Virgin","Lunch","1.0","Tablespoon","120","14","0","0","0","0","0","0"
"08/04/2014","Hairicots Verts Green Beans (85g)","Dinner","1.5","Cups","60","0","4","12","6","4","0","10"
"08/04/2014","Ribeye Steak","Dinner","7.0","Ounces","473","36.75","35","0","0","0","105","105"
"08/04/2014","Teeny Tiny Potatoes","Dinner","1.5","Servings","195","6.75","3","28.50","1.50","4.50","0","67.50"
"08/04/2014","Beef Jerky, Teriyaki","Snacks","1.0","Package","100","1","17","6","6","0","25","750"
"08/04/2014","Grapes, Green European","Snacks","1.0","Cup","104","0.24","1.9","27.33","23.37","1.36","0","3.2"
"08/04/2014","Ginger Chew","Snacks","2.0","Pieces","53","0","0","13.33","13.33","0","0","0"
"08/04/2014","Very Cherry Berry Blend","Snacks","1.0","Cup","90","0","1","22","16","5","0","5"
"08/04/2014","Banana, Small, 6 to 6 7/8 Long","Snacks","1.0","Each","90","0.33","1.10","23.7","12.35","2.63","0","1.1"
"08/04/2014","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.69","0","12.20","107.36"
"08/04/2014","Chicken, Breast, Boneless, Skinless, w/ Rib Meat","Snacks","6.0","Ounces","210","6","37.50","0","0","0","97.50","60"
"08/04/2014","Ginger Chew","Snacks","2.0","Pieces","53","0","0","13.33","13.33","0","0","0"
"08/09/2014","Walking","Exercise","15","minutes","46.7342"
"08/09/2014","Carpentry","Exercise","60","minutes","149.549"
"08/08/2014","Running","Exercise","100","minutes","1308.56"
"08/08/2014","Walking","Exercise","30","minutes","93.4684"
"08/08/2014","Walking","Exercise","50","minutes","155.781"
"08/07/2014","Walking","Exercise","20","minutes","62.3123"
"08/07/2014","Stairmaster","Exercise","30","minutes","336.486"
"08/07/2014","Weight Lifting","Exercise","30","minutes","75.0605"
"08/07/2014","Walking","Exercise","15","minutes","46.7342"
"08/06/2014","Walking","Exercise","20","minutes","62.3123"
"08/06/2014","Stairmaster","Exercise","30","minutes","336.486"
"08/05/2014","Walking","Exercise","15","minutes","46.7342"
"08/05/2014","Weight Lifting","Exercise","30","minutes","75.0605"
"08/05/2014","Rock Climbing","Exercise","45","minutes","364.527"
"08/05/2014","Walking","Exercise","30","minutes","93.4684"
"08/04/2014","Walking","Exercise","50","minutes","155.781"
"08/04/2014","Running","Exercise","65","minutes","850.562"
"08/04/2014","Walking","Exercise","50","minutes","155.781"
