"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Sugars (g)","Fiber (g)","Cholesterol (mg)","Sodium (mg)"
"02/14/2015","French Fries, Small","Dinner","1.0","Each","226","12.11","2.67","26.63","0.49","2.48","0","137.74"
"02/14/2015","Salad Dressing, Blue Cheese","Dinner","2.0","Tablespoons","143","15.33","0.41","1.39","1.4","0.12","9.30","279"
"02/14/2015","Cheese, Cheddar, Shredded","Dinner","0.125","Cup","56","4.64","3.49","0.18","0.7","0","14.70","86.94"
"02/14/2015","Tortilla, Flour, Burrito","Dinner","0.333","Each","97","3","2.33","14.65","0","0.67","0","223.11"
"02/14/2015","Bacon, Uncured, Apple Smoked","Dinner","0.5","Piece","45","3.50","2.50","0","0","0","7.50","120"
"02/14/2015","Sauce, Tartar","Dinner","0.125","Cup","80","7","0","4","2","0","5","330"
"02/14/2015","Sugar Cookie With Icing","Snacks","1.0","Serving","160","6","1","26","16","0","10","105"
"02/13/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"02/13/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"02/13/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"02/13/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"02/13/2015","Rice, White, Medium Grain, Cooked","Lunch","1.0","Cup","242","0.39","4.43","53.18","0","0.56","0","0"
"02/13/2015","Lentil Stew","Lunch","0.5","Cup","85","12.50","n/a","n/a","n/a","n/a","n/a","n/a"
"02/13/2015","Potatoes, Cooked in Skin, Peeled, Diced","Lunch","1.0","Cup","136","0.16","2.92","31.40","1.36","2.81","0","6.24"
"02/13/2015","Salad, Field Greens","Lunch","3.0","Cups","67","0.29","5.21","13.43","6.67","4.17","0","108.42"
"02/13/2015","Chicken Breast, Raw","Lunch","3.0","Ounces","90","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"02/13/2015","Vinagrette","Lunch","2.0","Tablespoons","160","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"02/13/2015","Sushi, California Roll Plus","Dinner","9.0","Pieces","556","11.25","15.75","98.55","11.25","5.63","0","952.88"
"02/13/2015","Eggplant, Cubes","Dinner","0.5","Cup","10","0.8","0.41","2.34","0.96","1.39","0","0.82"
"02/13/2015","Sauce, BBQ","Dinner","0.125","Cup","53","0.10","0","12.69","9.12","0.21","0","391.65"
"02/13/2015","Squash, Tempura Battered","Dinner","0.5","Each","75","4","0.50","8.50","0.50","0.50","0","455"
"02/13/2015","Cheesecake","Dinner","0.25","Piece","64","4.50","1.10","5.10","4.36","0.8","11","41.40"
"02/13/2015","Wine, Champagne","Dinner","4.0","Fluid ounces","91","0","0","2.20","0","0","0","0"
"02/13/2015","Apple, Small","Snacks","1.0","Each","77","0.25","0.39","20.58","15.48","3.58","0","1.49"
"02/13/2015","Apple, Small","Snacks","1.0","Each","77","0.25","0.39","20.58","15.48","3.58","0","1.49"
"02/13/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"02/13/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"02/13/2015","Ice Cream, Chocolate, Rich","Snacks","0.25","Cup","94","6.28","1.75","7.68","6.42","0.33","22.20","21.9"
"02/12/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"02/12/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"02/12/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"02/12/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"02/12/2015","Cabbage, Chopped","Lunch","2.0","Cups","45","0.18","2.28","10.32","5.70","4.45","0","32.4"
"02/12/2015","Fish, Cod, Cooked","Lunch","8.0","Ounces","238","1.84","52.5","0","0","0","106.60","206.39"
"02/12/2015","Soup, Tomato, Made w/ Water","Lunch","2.0","Cups","149","1.39","3.92","32.59","19.69","2.98","0","1349.12"
"02/12/2015","Salsa, Verde","Lunch","0.25","Cup","20","0","0","2","0","0","0","620"
"02/12/2015","Bread Whole Wheat Sprouted","Dinner","2.0","Servings","180","1","10","38","4","10","0","320"
"02/12/2015","Guacamole, Med","Dinner","2.0","Tablespoons","54","4.60","0.80","3.70","0.30","2.40","0","119.50"
"02/12/2015","Onion, Red, Chopped","Dinner","0.125","Cup","8","0.2","0.22","1.87","0.85","0.34","0","0.80"
"02/12/2015","Turkey Breast Roasted","Dinner","2.0","Ounces","93","4","12","0.67","n/a","n/a","36.67","313.33"
"02/12/2015","Yogurt, Plain, Whole Milk","Dinner","0.5","Cup","80","3.50","5","7","7","0.50","15","75"
"02/12/2015","Cereal, Granola, Homemade","Dinner","0.125","Cup","75","3.67","2.26","8.12","3.5","1.37","0","3.81"
"02/12/2015","Bun, Hamburger, Plain","Dinner","1.0","Each","120","1.86","4.8","21.26","2.69","0.90","0","205.97"
"02/12/2015","Chicken Breast, Raw","Dinner","3.0","Ounces","90","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"02/12/2015","Bacon, Uncured, Apple Smoked","Dinner","1.0","Piece","90","7","5","0","0","0","15","240"
"02/12/2015","Mayonaise","Dinner","1.0","Tablespoon","100","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"02/12/2015","French Fries","Dinner","0.5","Each","200","9","3.50","27","0","1","0","122.50"
"02/12/2015","Cream, Half & Half","Snacks","2.0","Tablespoons","39","3.45","0.89","1.29","0.5","0","11.10","12.30"
"02/12/2015","Ice Cream, Chocolate, Rich","Snacks","0.25","Cup","94","6.28","1.75","7.68","6.42","0.33","22.20","21.9"
"02/11/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"02/11/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"02/11/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"02/11/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"02/11/2015","Cauliflower","Lunch","2.0","Cups","50","0.56","3.84","9.94","3.82","4","0","60"
"02/11/2015","Chicken Breast Skinless - Raw","Lunch","12.0","Ounces","360","6","75","0","0","0","210","30"
"02/11/2015","Yams, Domestic, Mashed, Canned","Lunch","0.75","Cup","193","0.38","3.79","44.35","10.42","3.25","0","143.44"
"02/11/2015","Sauce, Pesto","Lunch","0.5","Ounce","74","7.40","1.23","0.73","0","0","2.46","66.56"
"02/11/2015","Squash, Zucchini, Slices, Stmd","Dinner","2.0","Cups","54","1.30","4.10","9.68","10.69","3.60","0","10.80"
"02/11/2015","Potatoes, Cooked in Skin, Peeled, Diced","Dinner","1.0","Cup","136","0.16","2.92","31.40","1.36","2.81","0","6.24"
"02/11/2015","Mayonaise","Dinner","1.0","Tablespoon","100","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"02/11/2015","Oil, Canola","Dinner","1.0","Tablespoon","124","14","0","0","0","0","0","0"
"02/11/2015","Chicken Breast Skinless - Raw","Dinner","12.0","Ounces","360","6","75","0","0","0","210","30"
"02/11/2015","Sauce, BBQ","Dinner","0.25","Cup","105","0.20","0","25.38","18.24","0.42","0","783.30"
"02/11/2015","Apple, Small","Snacks","1.0","Each","77","0.25","0.39","20.58","15.48","3.58","0","1.49"
"02/11/2015","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.69","0","12.20","107.36"
"02/11/2015","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.69","0","12.20","107.36"
"02/11/2015","Bread Whole Wheat Sprouted","Snacks","1.0","Serving","90","0.50","5","19","2","5","0","160"
"02/11/2015","Blueberry Preserves","Snacks","2.5","Tablespoons","125","0","0","32.50","30","0","0","12.50"
"02/11/2015","Cupcake, Chocolate, w/ Frosting, Low Fat","Snacks","1.0","Each","131","1.59","1.85","28.90","0","1.85","0","177.59"
"02/10/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"02/10/2015","Egg Whites","Breakfast","1.0","Cup","133","0","26.67","0","0","0","0","400"
"02/10/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"02/10/2015","Broccoli","Breakfast","1.0","Cup","31","0.33","2.54","5.98","1.53","2.34","0","29.70"
"02/10/2015","Egg Whites, Large, Ckd","Breakfast","3.0","Each","51","0.30","10.80","n/a","0.60","0","0","165"
"02/10/2015","Sausage, Chorizo, Pork & Beef, Link","Breakfast","0.125","Each","34","2.87","1.81","0.14","0","0","6.60","92.63"
"02/10/2015","Hash Browns, Homemade","Breakfast","0.5","Cup","103","4.88","1.17","13.69","0.58","1.25","0","133.38"
"02/10/2015","Rice, White, Medium Grain, Cooked","Lunch","0.75","Cup","181","0.29","3.32","39.88","0","0.42","0","0"
"02/10/2015","Black Beans","Lunch","0.75","Cup","165","0","10.50","30","3","12","0","645"
"02/10/2015","Kale, Chinese, Cooked","Lunch","1.0","Cup","19","0.63","1","3.35","0.74","2.20","0","6.16"
"02/10/2015","Chicken, Drumstick, w/ Skin, Cooked","Lunch","2.0","Each","225","11.60","28.11","0","0","0","94.64","93.60"
"02/10/2015","Oil, Olive, Extra Virgin","Lunch","1.0","Teaspoon","40","4.67","0","0","0","0","0","0"
"02/10/2015","Cauliflower","Dinner","2.0","Cups","50","0.56","3.84","9.94","3.82","4","0","60"
"02/10/2015","Pork, Tenderloin, Cooked","Dinner","6.0","Ounces","250","6.74","44.29","0","0","0","124.17","96.96"
"02/10/2015","Pork Belly","Dinner","2.0","Ounces","160","14","8.67","0","0","0","30","233.33"
"02/10/2015","Carrots, Chopped","Dinner","1.0","Cup","52","0.31","1.19","12.26","6.7","3.58","0","88.32"
"02/10/2015","Soup, Tomato, Made w/ Water","Dinner","1.0","Cup","74","0.69","1.96","16.29","9.85","1.49","0","674.56"
"02/10/2015","Oil, Olive, Extra Virgin","Dinner","1.0","Tablespoon","120","14","0","0","0","0","0","0"
"02/10/2015","Apple, Medium","Snacks","1.0","Each","95","0.31","0.47","25.13","18.91","4.37","0","1.82"
"02/10/2015","Cappuccino, w/ Whole, Tall","Snacks","1.0","Each","110","6","6","9","n/a","0","n/a","n/a"
"02/10/2015","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.69","0","12.20","107.36"
"02/10/2015","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.69","0","12.20","107.36"
"02/09/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"02/09/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"02/09/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"02/09/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"02/09/2015","Salad, Field Greens","Lunch","3.0","Cups","67","0.29","5.21","13.43","6.67","4.17","0","108.42"
"02/09/2015","Broccoli","Lunch","1.0","Cup","31","0.33","2.54","5.98","1.53","2.34","0","29.70"
"02/09/2015","Chicken, Breast, Grilled","Lunch","1.0","Ounce","31","0.99","5.44","0","0","0","16.8","46.17"
"02/09/2015","Yogurt, Plain, Nonfat","Lunch","1.0","Ounce","13","0","1.50","2","2","0","0.83","20"
"02/09/2015","Vinegar, Balsamic","Lunch","1.0","Tablespoon","14","0","0.8","2.72","2.39","0","0","3.68"
"02/09/2015","Peanuts, Dry Cooked, With Salt","Lunch","2.0","Each","12","0.99","0.47","0.43","0.8","0.16","0","16.26"
"02/09/2015","Soup, Cream of Broccoli","Lunch","1.0","Each","160","8.98","29.95","14.97","5.99","1","19.96","798.59"
"02/09/2015","Egg, Large","Lunch","2.0","Each","143","9.94","12.57","0.78","0.77","0","423","140"
"02/09/2015","Broccoli","Dinner","2.0","Cups","61","0.67","5.8","11.95","3.6","4.68","0","59.40"
"02/09/2015","Chicken, Kung Pao, w/ Peanuts, Wokery","Dinner","1.5","Cups","495","33","28.50","28.50","12","6","60","975"
"02/09/2015","Egg, Large","Dinner","2.0","Each","143","9.94","12.57","0.78","0.77","0","423","140"
"02/09/2015","Apple, Small","Snacks","1.0","Each","77","0.25","0.39","20.58","15.48","3.58","0","1.49"
"02/09/2015","Banana, Large, 8 - 8 7/8 Long","Snacks","1.0","Each","121","0.45","1.48","31.6","16.63","3.54","0","1.36"
"02/09/2015","Milk, Skim, w/ Vitamin A & D","Snacks","1.0","Cup","83","0.20","8.26","12.15","12.47","0","4.90","102.90"
"02/09/2015","Bread Whole Wheat Sprouted","Snacks","1.0","Serving","90","0.50","5","19","2","5","0","160"
"02/09/2015","Blueberry Preserves","Snacks","2.5","Tablespoons","125","0","0","32.50","30","0","0","12.50"
"02/09/2015","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.69","0","12.20","107.36"
"02/13/2015","Weight Lifting","Exercise","25","minutes","63.8204"
"02/11/2015","Weight Lifting","Exercise","25","minutes","63.8204"
