"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Sugars (g)","Fiber (g)","Cholesterol (mg)","Sodium (mg)"
"05/09/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"05/09/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"05/09/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"05/09/2015","Sauce, Chili, Hot","Breakfast","1.0","Tablespoon","15","0","0","3","3","0","0","180"
"05/09/2015","Milk, 2%, w/ Vitamin A & D","Breakfast","1.0","Tablespoon","8","0.30","0.50","0.73","0.77","0","1.22","7.17"
"05/09/2015","Chicken, Schnitzel","Lunch","3.0","Servings","450","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"05/09/2015","Bun, Hamburger, Plain","Lunch","1.0","Each","120","1.86","4.8","21.26","2.69","0.90","0","205.97"
"05/09/2015","Cole Slaw, Homemade","Lunch","1.0","Cup","94","3.13","1.55","14.89","0","1.80","9.60","27.60"
"05/09/2015","Sauce, BBQ","Lunch","0.25","Cup","105","0.20","0","25.38","18.24","0.42","0","783.30"
"05/09/2015","French Fries, Medium, Fast Food","Lunch","1.0","Each","427","22.85","5.4","50.26","0.92","4.69","0","259.96"
"05/09/2015","Beer","Lunch","8.0","Fluid ounces","102","0","1.9","8.43","0","0","0","9.49"
"05/09/2015","Donut, Glazed","Lunch","0.5","Each","130","7","1.50","15.50","6","0.50","0","165"
"05/09/2015","Peas, Green","Dinner","0.75","Cup","87","0.43","5.85","15.61","6.12","5.51","0","5.40"
"05/09/2015","Carrots, Chopped","Dinner","0.25","Cup","13","0.8","0.30","3.7","1.52","0.90","0","22.8"
"05/09/2015","Ham, Whole, Cooked, Diced","Dinner","0.5","Cup","183","11.80","17.98","0","0","0","62.98","40.20"
"05/09/2015","Stock, Chicken, Prep f/ Recipe","Dinner","2.0","Cups","173","5.76","12.10","16.94","7.58","0","14.40","686.40"
"05/09/2015","Pasta, Shells, Cooked","Dinner","0.75","Cup","136","0.80","5","26.62","0.48","1.55","0","0.86"
"05/09/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"05/09/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"05/09/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"05/09/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"05/09/2015","Cafe Mocha; Nonfat; Medium","Snacks","12.0","Ounces","165","0.75","12","26.25","n/a","n/a","3.75","157.50"
"05/08/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"05/08/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"05/08/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"05/08/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"05/08/2015","Salad, Leaf & Romaine","Lunch","3.0","Cups","23","0","1.50","3","0","1.50","0","15"
"05/08/2015","Chicken Breast Skinless - Raw","Lunch","5.0","Ounces","150","2.50","31.25","0","0","0","87.50","12.50"
"05/08/2015","Salad Dressing, Ranch","Lunch","3.0","Tablespoons","222","23.36","0.61","2","1.74","0.13","12.18","430.65"
"05/08/2015","Cabbage, Chopped","Lunch","1.0","Cup","22","0.9","1.14","5.16","2.85","2.23","0","16.2"
"05/08/2015","Frozen Yogurt, All Flavors, Non Chocolate","Lunch","0.75","Cup","166","4.70","3.92","28.19","26","0","16.96","82.22"
"05/08/2015","Ice Cream, French Vanilla, Soft Serve","Lunch","0.5","Cup","191","11.18","3.53","19.9","18.20","0.60","78.26","52.46"
"05/08/2015","Salad, Leaf & Romaine","Dinner","3.0","Cups","23","0","1.50","3","0","1.50","0","15"
"05/08/2015","Balsamic Vinegrette","Dinner","0.25","Cup","100","9","n/a","4","4","0","0","600"
"05/08/2015","Cabbage, Chopped","Dinner","1.0","Cup","22","0.9","1.14","5.16","2.85","2.23","0","16.2"
"05/08/2015","Broccoli","Dinner","0.5","Cup","15","0.17","1.27","2.99","0.77","1.17","0","14.85"
"05/08/2015","Soup, Chicken Rice","Dinner","1.0","Cup","89","1.32","6.7","13.70","0.89","1.92","16.80","434.40"
"05/08/2015","Kumquats","Snacks","4.0","Each","54","0.65","1.43","12.8","7.11","4.94","0","7.60"
"05/08/2015","Kumquats","Snacks","4.0","Each","54","0.65","1.43","12.8","7.11","4.94","0","7.60"
"05/08/2015","Chips, Tortilla, White Corn","Snacks","10.0","Pieces","100","5","1.43","10.71","0","1.43","0","57.14"
"05/08/2015","Guacamole, Med","Snacks","2.0","Tablespoons","54","4.60","0.80","3.70","0.30","2.40","0","119.50"
"05/08/2015","Pizza 14 (Amici's Combo Scaled)","Snacks","0.125","Each","285","14.50","12.50","26","n/a","n/a","35","285"
"05/08/2015","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","23.17","5.35","0","2.23"
"05/08/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"05/07/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"05/07/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"05/07/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"05/07/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"05/07/2015","Salad, Leaf & Romaine","Lunch","3.0","Cups","23","0","1.50","3","0","1.50","0","15"
"05/07/2015","Chicken Breast Skinless - Raw","Lunch","5.0","Ounces","150","2.50","31.25","0","0","0","87.50","12.50"
"05/07/2015","Salad Dressing, Ranch","Lunch","3.0","Tablespoons","222","23.36","0.61","2","1.74","0.13","12.18","430.65"
"05/07/2015","Cabbage, Chopped","Lunch","1.0","Cup","22","0.9","1.14","5.16","2.85","2.23","0","16.2"
"05/07/2015","Beer","Dinner","12.0","Fluid ounces","153","0","1.64","12.64","0","0","0","14.24"
"05/07/2015","Beer","Dinner","12.0","Fluid ounces","153","0","1.64","12.64","0","0","0","14.24"
"05/07/2015","Pizza 14 (Amici's Combo Scaled)","Dinner","0.25","Each","570","29","25","52","n/a","n/a","70","570"
"05/07/2015","Beer","Dinner","12.0","Fluid ounces","153","0","1.64","12.64","0","0","0","14.24"
"05/07/2015","Strawberries, Whole","Snacks","1.0","Cup","46","0.43","0.96","11.6","7.4","2.88","0","1.44"
"05/07/2015","Frozen Yogurt, All Flavors, Non Chocolate","Snacks","0.75","Cup","166","4.70","3.92","28.19","26","0","16.96","82.22"
"05/07/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"05/07/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"05/07/2015","Mini Chicken Tamalitos","Snacks","3.0","Pieces","225","12.75","9","18.75","0.75","2.25","15","465"
"05/07/2015","Milk, 2%, w/ Vitamin A & D","Snacks","1.0","Cup","122","4.83","8.5","11.71","12.35","0","19.52","114.68"
"05/07/2015","Bar, Cereal, Fig","Snacks","1.0","Package","120","2","1","24","13","1","0","75"
"05/06/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"05/06/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"05/06/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"05/06/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"05/06/2015","Salad, Leaf & Romaine","Lunch","3.0","Cups","23","0","1.50","3","0","1.50","0","15"
"05/06/2015","Chicken Breast Skinless - Raw","Lunch","5.0","Ounces","150","2.50","31.25","0","0","0","87.50","12.50"
"05/06/2015","Salad Dressing, Ranch","Lunch","3.0","Tablespoons","222","23.36","0.61","2","1.74","0.13","12.18","430.65"
"05/06/2015","Cabbage, Chopped","Lunch","1.0","Cup","22","0.9","1.14","5.16","2.85","2.23","0","16.2"
"05/06/2015","Salad, Leaf & Romaine","Dinner","3.0","Cups","23","0","1.50","3","0","1.50","0","15"
"05/06/2015","Balsamic Vinegrette","Dinner","0.25","Cup","100","9","n/a","4","4","0","0","600"
"05/06/2015","Cabbage, Chopped","Dinner","1.0","Cup","22","0.9","1.14","5.16","2.85","2.23","0","16.2"
"05/06/2015","Broccoli","Dinner","0.5","Cup","15","0.17","1.27","2.99","0.77","1.17","0","14.85"
"05/06/2015","Chicken, Breast, Grilled","Dinner","5.0","Ounces","196","4.20","36.96","0","0","0","100.80","88.20"
"05/06/2015","Apple, Small","Dinner","1.0","Each","77","0.25","0.39","20.58","15.48","3.58","0","1.49"
"05/06/2015","Yogurt, Greek, Plain, Nonfat","Dinner","2.0","Cups","240","0","44","14","12","0","0","140"
"05/06/2015","Grapes, Red European","Dinner","3.0","Cups","313","0.72","3.26","81.99","70.12","4.8","0","9.6"
"05/06/2015","Strawberries, Whole","Snacks","1.0","Cup","46","0.43","0.96","11.6","7.4","2.88","0","1.44"
"05/06/2015","Frozen Yogurt, All Flavors, Non Chocolate","Snacks","0.75","Cup","166","4.70","3.92","28.19","26","0","16.96","82.22"
"05/06/2015","Ice Cream, Vanilla","Snacks","0.5","Cup","137","7.26","2.31","15.58","14.1","0.46","29.4","52.80"
"05/06/2015","Kumquats","Snacks","8.0","Each","108","1.31","2.86","24.17","14.23","9.88","0","15.20"
"05/05/2015","Egg, Large","Breakfast","2.0","Each","143","9.94","12.57","0.78","0.77","0","423","140"
"05/05/2015","Tortilla, Corn","Breakfast","2.0","Each","105","1.37","2.74","21.43","0.42","3.2","0","21.60"
"05/05/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"05/05/2015","Sauce, Chili, Hot","Breakfast","1.0","Tablespoon","15","0","0","3","3","0","0","180"
"05/05/2015","Salad, Leaf & Romaine","Lunch","3.0","Cups","23","0","1.50","3","0","1.50","0","15"
"05/05/2015","Chicken Breast Skinless - Raw","Lunch","5.0","Ounces","150","2.50","31.25","0","0","0","87.50","12.50"
"05/05/2015","Salad Dressing, Ranch","Lunch","3.0","Tablespoons","222","23.36","0.61","2","1.74","0.13","12.18","430.65"
"05/05/2015","Cabbage, Chopped","Lunch","1.0","Cup","22","0.9","1.14","5.16","2.85","2.23","0","16.2"
"05/05/2015","Salad, Leaf & Romaine","Dinner","3.0","Cups","23","0","1.50","3","0","1.50","0","15"
"05/05/2015","Balsamic Vinegrette","Dinner","0.25","Cup","100","9","n/a","4","4","0","0","600"
"05/05/2015","Cabbage, Chopped","Dinner","1.0","Cup","22","0.9","1.14","5.16","2.85","2.23","0","16.2"
"05/05/2015","Broccoli","Dinner","0.5","Cup","15","0.17","1.27","2.99","0.77","1.17","0","14.85"
"05/05/2015","Chicken, Breast, Grilled","Dinner","5.0","Ounces","196","4.20","36.96","0","0","0","100.80","88.20"
"05/05/2015","Bread Whole Wheat Sprouted","Dinner","2.0","Servings","180","1","10","38","4","10","0","320"
"05/05/2015","Guacamole, Med","Dinner","2.0","Tablespoons","54","4.60","0.80","3.70","0.30","2.40","0","119.50"
"05/05/2015","Turkey Breast Roasted","Dinner","2.0","Ounces","93","4","12","0.67","n/a","n/a","36.67","313.33"
"05/05/2015","Kumquats","Snacks","7.0","Each","94","1.14","2.50","21.15","12.45","8.64","0","13.30"
"05/05/2015","Strawberries, Whole","Snacks","1.0","Cup","46","0.43","0.96","11.6","7.4","2.88","0","1.44"
"05/05/2015","Frozen Yogurt, All Flavors, Non Chocolate","Snacks","0.75","Cup","166","4.70","3.92","28.19","26","0","16.96","82.22"
"05/05/2015","Bar, Cereal, Fig","Snacks","1.0","Package","120","2","1","24","13","1","0","75"
"05/05/2015","Milk, 2%, w/ Vitamin A & D","Snacks","1.0","Cup","122","4.83","8.5","11.71","12.35","0","19.52","114.68"
"05/04/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"05/04/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"05/04/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"05/04/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"05/04/2015","Salad, Leaf & Romaine","Lunch","3.0","Cups","23","0","1.50","3","0","1.50","0","15"
"05/04/2015","Chicken Breast Skinless - Raw","Lunch","5.0","Ounces","150","2.50","31.25","0","0","0","87.50","12.50"
"05/04/2015","Salad Dressing, Ranch","Lunch","3.0","Tablespoons","222","23.36","0.61","2","1.74","0.13","12.18","430.65"
"05/04/2015","Cabbage, Chopped","Lunch","1.0","Cup","22","0.9","1.14","5.16","2.85","2.23","0","16.2"
"05/04/2015","Salad, Leaf & Romaine","Dinner","3.0","Cups","23","0","1.50","3","0","1.50","0","15"
"05/04/2015","Balsamic Vinegrette","Dinner","0.25","Cup","100","9","n/a","4","4","0","0","600"
"05/04/2015","Cabbage, Chopped","Dinner","1.0","Cup","22","0.9","1.14","5.16","2.85","2.23","0","16.2"
"05/04/2015","Broccoli","Dinner","0.5","Cup","15","0.17","1.27","2.99","0.77","1.17","0","14.85"
"05/04/2015","Chicken, Breast, Grilled","Dinner","5.0","Ounces","196","4.20","36.96","0","0","0","100.80","88.20"
"05/04/2015","Soup, Vegetable Garden","Dinner","1.0","Cup","125","0.52","5.24","24.70","5.24","4.67","2.46","479.70"
"05/04/2015","Strawberries, Whole","Snacks","1.0","Cup","46","0.43","0.96","11.6","7.4","2.88","0","1.44"
"05/04/2015","Frozen Yogurt, All Flavors, Non Chocolate","Snacks","0.75","Cup","166","4.70","3.92","28.19","26","0","16.96","82.22"
"05/04/2015","Kumquats","Snacks","5.0","Each","67","0.82","1.79","15.11","8.89","6.17","0","9.50"
"05/04/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"05/04/2015","Bar, Cereal, Fig","Snacks","1.0","Package","120","2","1","24","13","1","0","75"
"05/04/2015","Milk, 2%, w/ Vitamin A & D","Snacks","1.0","Cup","122","4.83","8.5","11.71","12.35","0","19.52","114.68"
"05/09/2015","Strava Run","Exercise","22","minutes","443.0"
"05/07/2015","Strava Run","Exercise","31","minutes","614.0"
"05/05/2015","Strava Run","Exercise","32","minutes","585.0"
