"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Sugars (g)","Fiber (g)","Cholesterol (mg)","Sodium (mg)"
"04/18/2015","Pizza 14 (Amici's Combo Scaled)","Lunch","0.25","Each","570","29","25","52","n/a","n/a","70","570"
"04/18/2015","Nuggets, Chicken, Mcnuggets, 4 Pce","Lunch","8.0","Pieces","380","24","20","22","0","0","60","800"
"04/18/2015","Sauce, BBQ","Lunch","2.0","Tablespoons","53","0.10","0","12.69","9.12","0.21","0","391.65"
"04/18/2015","Chips, Potato, Ripple","Lunch","10.0","Pieces","100","6.67","1.33","10","0","0.67","0","120"
"04/18/2015","Cupcake, Vanilla, Mini, w/ Van Buttercreme","Lunch","1.0","Each","103","6.33","0.67","10.67","7.67","0","11.67","66.67"
"04/18/2015","Cupcakes, Vanilla","Lunch","1.0","Each","210","10","1","32","24","0","5","170"
"04/18/2015","Asparagus Risotto","Dinner","1.5","Cups","300","13.50","7.50","34.50","4.50","1.50","30","300"
"04/18/2015","Sausage, Pepperoni, Dry","Dinner","1.0","Ounce","150","13","6","0","0","0","30","570"
"04/18/2015","Donut, Glazed","Snacks","0.5","Each","130","7","1.50","15.50","6","0.50","0","165"
"04/18/2015","Cafe Latte, w/ 2%, Grande","Snacks","1.0","Each","190","7","12","18","n/a","0","n/a","n/a"
"04/18/2015","Banana, Medium, 7 - 7 7/8 Long","Snacks","1.0","Each","105","0.39","1.29","26.95","14.43","3.7","0","1.18"
"04/17/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"04/17/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"04/17/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"04/17/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"04/17/2015","Salad, Leaf & Romaine","Lunch","3.0","Cups","23","0","1.50","3","0","1.50","0","15"
"04/17/2015","Chicken Breast Skinless - Raw","Lunch","5.0","Ounces","150","2.50","31.25","0","0","0","87.50","12.50"
"04/17/2015","Salad Dressing, Ranch","Lunch","3.0","Tablespoons","222","23.36","0.61","2","1.74","0.13","12.18","430.65"
"04/17/2015","Salad, Leaf & Romaine","Dinner","3.0","Cups","23","0","1.50","3","0","1.50","0","15"
"04/17/2015","Broccoli","Dinner","1.0","Cup","31","0.34","2.57","6.4","1.55","2.37","0","30.3"
"04/17/2015","Vinagrette","Dinner","2.0","Tablespoons","160","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"04/17/2015","Sausage, Polish","Dinner","1.0","Each","240","21","9","1","1","0","45","730"
"04/17/2015","Strawberries, Whole","Snacks","2.0","Cups","92","0.86","1.93","22.12","14.8","5.76","0","2.88"
"04/17/2015","Ice Cream, French Vanilla, Soft Serve","Snacks","0.5","Cup","191","11.18","3.53","19.9","18.20","0.60","78.26","52.46"
"04/17/2015","Ginger Chew","Snacks","3.0","Pieces","60","0","0","15","15","0","0","0"
"04/16/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"04/16/2015","Egg, Large","Breakfast","2.0","Each","143","9.94","12.57","0.78","0.77","0","423","140"
"04/16/2015","Salad, Leaf & Romaine","Lunch","3.0","Cups","23","0","1.50","3","0","1.50","0","15"
"04/16/2015","Chicken Breast Skinless - Raw","Lunch","5.0","Ounces","150","2.50","31.25","0","0","0","87.50","12.50"
"04/16/2015","Salad Dressing, Ranch","Lunch","3.0","Tablespoons","222","23.36","0.61","2","1.74","0.13","12.18","430.65"
"04/16/2015","Beer","Dinner","12.0","Fluid ounces","153","0","1.64","12.64","0","0","0","14.24"
"04/16/2015","Greek Yogurt Parfait","Dinner","8.0","Ounces","303","7.58","12.63","45.47","24.42","4.21","4.21","92.63"
"04/16/2015","Grapes, Red European","Dinner","1.0","Cup","104","0.24","1.9","27.33","23.37","1.36","0","3.2"
"04/16/2015","Broccoli","Snacks","1.0","Cup","31","0.34","2.57","6.4","1.55","2.37","0","30.3"
"04/16/2015","Strawberries, Whole","Snacks","2.0","Cups","92","0.86","1.93","22.12","14.8","5.76","0","2.88"
"04/16/2015","Banana, Medium, 7 - 7 7/8 Long","Snacks","1.0","Each","105","0.39","1.29","26.95","14.43","3.7","0","1.18"
"04/16/2015","Grapes, Green European","Snacks","3.0","Cups","313","0.72","3.26","81.99","70.12","4.8","0","9.6"
"04/15/2015","Peach Berry Scone","Breakfast","1.0","Serving","330","9","7","55","n/a","n/a","60","330"
"04/15/2015","Croissant, Almond","Breakfast","1.0","Each","540","33","11","50","16","4","105","390"
"04/15/2015","Chicken Breast Skinless - Raw","Lunch","3.0","Ounces","90","1.50","18.75","0","0","0","52.50","7.50"
"04/15/2015","Rice, White, Medium Grain, Cooked","Lunch","0.5","Cup","121","0.20","2.21","26.59","0","0.28","0","0"
"04/15/2015","Cheese, Brie, Cube","Lunch","1.0","Ounce","95","7.85","5.88","0.13","0.13","0","28.35","178.32"
"04/15/2015","Roll, Dinner, Plain, Small","Lunch","1.0","Each","78","1.62","2.71","13.1","1.39","0.50","1","134"
"04/15/2015","Sauce, Curry, Red, Thai","Lunch","0.25","Cup","90","6","1","7","4","0","0","500"
"04/15/2015","Cake, Carrot, w/ Cream Cheese Icing & Creamy Filling","Lunch","1.0","Ounce","82","2.47","1.65","15.65","9.6","2.47","4.12","82.35"
"04/15/2015","Chicken Breast Skinless - Raw","Dinner","3.0","Ounces","90","1.50","18.75","0","0","0","52.50","7.50"
"04/15/2015","Rice, White, Medium Grain, Cooked","Dinner","0.5","Cup","121","0.20","2.21","26.59","0","0.28","0","0"
"04/15/2015","Roll, Dinner, Plain, Small","Dinner","1.0","Each","78","1.62","2.71","13.1","1.39","0.50","1","134"
"04/15/2015","Sauce, Curry, Red, Thai","Dinner","0.25","Cup","90","6","1","7","4","0","0","500"
"04/15/2015","Pudding, Chocolate, Mix","Dinner","2.0","Each","181","1.5","1.30","44.65","21.44","2.25","0","176.50"
"04/15/2015","Butter, Salted","Dinner","1.0","Teaspoon","34","3.84","0.4","0","0","0","10.18","27.26"
"04/15/2015","Snack Pack","Snacks","1.0","Serving","60","2","1","10","n/a","n/a","n/a","n/a"
"04/15/2015","Udon Noodle","Snacks","8.0","Ounces","440","9","n/a","n/a","n/a","n/a","n/a","n/a"
"04/15/2015","Chicken Breast Skinless - Raw","Snacks","6.0","Ounces","180","3","37.50","0","0","0","105","15"
"04/15/2015","Soup, Miso","Snacks","2.0","Cups","140","4","10","18","0","6","0","1442"
"04/15/2015","Sushi, California Roll","Snacks","6.0","Pieces","271","4.50","7.50","49.50","5.25","2.25","0","477.75"
"04/15/2015","Squash, Tempura Battered","Snacks","0.5","Each","75","4","0.50","8.50","0.50","0.50","0","455"
"04/14/2015","Oatmeal, Plain, Fortified, Instant, Cooked","Breakfast","1.0","Cup","159","3.18","5.55","27.31","1.8","3.98","0","114.66"
"04/14/2015","Butter, Salted","Breakfast","1.0","Tablespoon","102","11.52","0.12","0.1","0.1","0","30.53","81.79"
"04/14/2015","Milk, Whole, 3.25%","Breakfast","0.5","Cup","74","3.96","3.84","5.86","6.42","0","12.20","52.46"
"04/14/2015","Bread, Irish Soda","Breakfast","0.5","Each","90","2.50","2","14.50","4.50","0","27.50","165"
"04/14/2015","Sauce, Cinnamon Apple Compote","Breakfast","1.0","Each","125","1","0","30","26","1","0","125"
"04/14/2015","French Toast, Fast Food","Breakfast","1.0","Piece","178","9.38","5.17","18.2","0","0","58.5","256.50"
"04/14/2015","Clotted Cream","Breakfast","2.0","Tablespoons","140","15","0","0","n/a","n/a","45","5"
"04/14/2015","Cafe Latte, w/ Whole, Tall","Breakfast","1.0","Each","180","9","10","14","n/a","0","n/a","n/a"
"04/14/2015","Cheese, Brie, Cube","Lunch","3.0","Ounces","284","23.54","17.65","0.38","0.38","0","85.5","534.96"
"04/14/2015","Bread, French Baguette","Lunch","3.0","Ounces","204","0.60","7.50","42","0","0.90","0","456"
"04/14/2015","Pancetta, Uncured","Lunch","1.0","Ounce","100","8","6","0","0","0","20","550"
"04/14/2015","Candy, Chocolate, Peanut","Lunch","8.0","Pieces","98","4.89","1.78","11.56","9.78","0.44","2.22","8.89"
"04/14/2015","Beer","Dinner","12.0","Fluid ounces","153","0","1.64","12.64","0","0","0","14.24"
"04/14/2015","Peach Berry Scone","Dinner","1.0","Serving","330","9","7","55","n/a","n/a","60","330"
"04/14/2015","Cookies, Biscotti, Originali","Snacks","2.5","Each","225","7.50","5","35","17.50","0","500","162.50"
"04/13/2015","Oatmeal, Plain, Fortified, Instant, Cooked","Breakfast","1.0","Cup","159","3.18","5.55","27.31","1.8","3.98","0","114.66"
"04/13/2015","Butter, Salted","Breakfast","1.0","Tablespoon","102","11.52","0.12","0.1","0.1","0","30.53","81.79"
"04/13/2015","Milk, Whole, 3.25%","Breakfast","0.5","Cup","74","3.96","3.84","5.86","6.42","0","12.20","52.46"
"04/13/2015","Bread, Irish Soda","Breakfast","0.5","Each","90","2.50","2","14.50","4.50","0","27.50","165"
"04/13/2015","Sauce, Cinnamon Apple Compote","Breakfast","1.0","Each","125","1","0","30","26","1","0","125"
"04/13/2015","French Fries","Lunch","1.0","Each","400","18","7","54","0","2","0","245"
"04/13/2015","Beer","Lunch","12.0","Fluid ounces","153","0","1.64","12.64","0","0","0","14.24"
"04/13/2015","Brainwash Bacon Blue Burger","Lunch","0.25","Serving","223","15.23","18.50","1.88","0.92","0.29","59.30","338"
"04/13/2015","Fish Fillet, Breaded Fried","Lunch","6.0","Ounces","395","20.91","24.94","28.87","0","0.85","57.83","904.93"
"04/13/2015","Salad, Potato","Lunch","0.5","Cup","164","8.68","2.20","19.48","0","0","86.36","472.12"
"04/13/2015","Beer","Dinner","12.0","Fluid ounces","153","0","1.64","12.64","0","0","0","14.24"
"04/13/2015","Chicken, Wing","Dinner","7.0","Each","504","35","42","0","0","0","182","462"
"04/13/2015","Soup, Butternut Squash","Dinner","2.0","Cups","180","4","4","32","8","6","0","1100"
"04/13/2015","Bread, Irish Soda","Dinner","0.5","Each","90","2.50","2","14.50","4.50","0","27.50","165"
"04/13/2015","Desserts, Apple Crumble","Dinner","0.25","Each","185","7.25","1.50","26.75","n/a","1","n/a","77.50"
"04/13/2015","Cookies, Biscotti, Originali","Snacks","1.0","Each","90","3","2","14","7","0","200","65"
"04/19/2015","Strava Workout","Exercise","130","minutes","1125.0"
"04/18/2015","Running","Exercise","30","minutes","401.0"
"04/18/2015","Strava Run","Exercise","75","minutes","455.0"
