"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Sugars (g)","Fiber (g)","Cholesterol (mg)","Sodium (mg)"
"04/29/2015","Salad, Field Greens","Dinner","1.0","Cup","22","0.10","1.74","4.48","2.22","1.39","0","36.14"
"04/29/2015","Nuts, Hazelnuts, Whole","Dinner","6.0","Each","53","5.10","1.26","1.40","0.36","0.81","0","0"
"04/29/2015","Vinagrette","Dinner","1.0","Tablespoon","80","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"04/29/2015","Cranberries, Dried, Swtnd","Dinner","0.125","Cup","49","0","0","12.50","11.74","0.76","0","0"
"04/29/2015","Duck, Whole, w/ Skin, Cooked","Dinner","3.0","Ounces","286","24.10","16.14","0","0","0","71.40","50.15"
"04/29/2015","Rice, Wild, Cooked","Dinner","1.0","Cup","166","0.56","6.54","35","1.20","2.95","0","4.92"
"04/29/2015","Cappuccino, w/ Whole, Tall","Dinner","1.0","Each","110","6","6","9","n/a","0","n/a","n/a"
"04/29/2015","Cupcakes, Chocolate","Dinner","1.0","Cup","220","9","1","34","26","n/a","15","250"
"04/29/2015","Strawberries, Whole","Snacks","1.0","Cup","46","0.43","0.96","11.6","7.4","2.88","0","1.44"
"04/29/2015","Kumquats","Snacks","8.0","Each","108","1.31","2.86","24.17","14.23","9.88","0","15.20"
"04/28/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"04/28/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"04/28/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"04/28/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"04/28/2015","Salad, Leaf & Romaine","Lunch","3.0","Cups","23","0","1.50","3","0","1.50","0","15"
"04/28/2015","Chicken Breast Skinless - Raw","Lunch","5.0","Ounces","150","2.50","31.25","0","0","0","87.50","12.50"
"04/28/2015","Salad Dressing, Ranch","Lunch","3.0","Tablespoons","222","23.36","0.61","2","1.74","0.13","12.18","430.65"
"04/28/2015","Cabbage, Chopped","Lunch","1.0","Cup","22","0.9","1.14","5.16","2.85","2.23","0","16.2"
"04/28/2015","Salad, Leaf & Romaine","Dinner","3.0","Cups","23","0","1.50","3","0","1.50","0","15"
"04/28/2015","Balsamic Vinegrette","Dinner","0.25","Cup","100","9","n/a","4","4","0","0","600"
"04/28/2015","Cabbage, Chopped","Dinner","1.0","Cup","22","0.9","1.14","5.16","2.85","2.23","0","16.2"
"04/28/2015","Broccoli","Dinner","0.5","Cup","15","0.17","1.27","2.99","0.77","1.17","0","14.85"
"04/28/2015","Bread Whole Wheat Sprouted","Dinner","2.0","Servings","180","1","10","38","4","10","0","320"
"04/28/2015","Chicken Breast Skinless - Raw","Dinner","3.0","Ounces","90","1.50","18.75","0","0","0","52.50","7.50"
"04/28/2015","Strawberries, Whole","Snacks","1.0","Cup","46","0.43","0.96","11.6","7.4","2.88","0","1.44"
"04/28/2015","Strawberries, Whole","Snacks","2.0","Cups","92","0.86","1.93","22.12","14.8","5.76","0","2.88"
"04/28/2015","Kumquats","Snacks","8.0","Each","108","1.31","2.86","24.17","14.23","9.88","0","15.20"
"04/28/2015","Greek Yogurt Parfait","Snacks","4.0","Ounces","152","3.79","6.32","22.74","12.21","2.11","2.11","46.32"
"04/28/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"04/28/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"04/28/2015","Cookie, Macaroon, Homemade","Snacks","2.0","Each","194","6.10","1.73","34.66","33.91","0.86","0","118.56"
"04/27/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"04/27/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"04/27/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"04/27/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"04/27/2015","Yogurt, Total, 2%","Breakfast","5.0","Ounces","107","2.86","14.29","5.71","5.71","0","7.14","46.43"
"04/27/2015","Jam, Red Raspberry","Breakfast","1.0","Tablespoon","50","0","0","13","12","0","0","0"
"04/27/2015","Salad, Leaf & Romaine","Lunch","3.0","Cups","23","0","1.50","3","0","1.50","0","15"
"04/27/2015","Chicken Breast Skinless - Raw","Lunch","5.0","Ounces","150","2.50","31.25","0","0","0","87.50","12.50"
"04/27/2015","Salad Dressing, Ranch","Lunch","3.0","Tablespoons","222","23.36","0.61","2","1.74","0.13","12.18","430.65"
"04/27/2015","Cabbage, Chopped","Lunch","1.0","Cup","22","0.9","1.14","5.16","2.85","2.23","0","16.2"
"04/27/2015","Salad, Leaf & Romaine","Dinner","3.0","Cups","23","0","1.50","3","0","1.50","0","15"
"04/27/2015","Balsamic Vinegrette","Dinner","0.25","Cup","100","9","n/a","4","4","0","0","600"
"04/27/2015","Cabbage, Chopped","Dinner","1.0","Cup","22","0.9","1.14","5.16","2.85","2.23","0","16.2"
"04/27/2015","Broccoli","Dinner","0.5","Cup","15","0.17","1.27","2.99","0.77","1.17","0","14.85"
"04/27/2015","Chicken, Breast, Grilled","Dinner","5.0","Ounces","196","4.20","36.96","0","0","0","100.80","88.20"
"04/27/2015","Strawberries, Whole","Snacks","2.0","Cups","92","0.86","1.93","22.12","14.8","5.76","0","2.88"
"04/27/2015","Frozen Yogurt, All Flavors, Non Chocolate","Snacks","0.75","Cup","166","4.70","3.92","28.19","26","0","16.96","82.22"
"04/27/2015","Cookie, Sugar","Snacks","1.0","Each","72","3.17","0.77","10.19","5.66","0.12","7.65","53.55"
"04/27/2015","Beer","Snacks","12.0","Fluid ounces","153","0","1.64","12.64","0","0","0","14.24"
"05/03/2015","Strava Workout","Exercise","137","minutes","1106.0"
"05/02/2015","Strava Run","Exercise","114","minutes","1875.0"
"04/30/2015","Strava Run","Exercise","34","minutes","581.0"
"04/29/2015","Hiking","Exercise","60","minutes","381.97"
"04/28/2015","Strava Run","Exercise","32","minutes","561.0"
