"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Sugars (g)","Fiber (g)","Cholesterol (mg)","Sodium (mg)"
"04/09/2015","Frankfurter, Meat","Lunch","2.0","Each","302","26.79","10.67","4.34","0","0","80.8","1133.60"
"04/09/2015","Salad, Potato, Homemade","Lunch","1.0","Cup","358","20.50","6.70","27.93","0","3.25","170","1322.50"
"04/09/2015","Beer","Dinner","12.0","Fluid ounces","153","0","1.64","12.64","0","0","0","14.24"
"04/09/2015","Pizza 14 (Amici's Combo Scaled)","Dinner","0.5","Each","1,140","58","50","104","n/a","n/a","140","1140"
"04/09/2015","Cake, Coffeecake, Cheese","Dinner","1.0","Ounce","96","4.29","1.98","12.51","0","0.28","24.1","95.77"
"04/09/2015","Coffee Cake, Apple","Snacks","2.0","Servings","310","10.20","n/a","n/a","n/a","n/a","7","386"
"04/08/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"04/08/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"04/08/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"04/08/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"04/08/2015","Yogurt, Total, 0%","Lunch","17.667","Ounces","294","0","53","20.61","20.61","0","0","191.39"
"04/08/2015","Blackberries","Lunch","2.5","Cups","155","1.76","5","34.60","17.57","19.8","0","3.60"
"04/08/2015","Baked Ziti","Dinner","1.0","Cup","300","17","14","26","5","2","30","440"
"04/08/2015","Bread, French Baguette","Dinner","2.0","Ounces","136","0.40","5","28","0","0.60","0","304"
"04/08/2015","Cheese, Cheddar, Slice","Dinner","0.75","Each","85","6.96","5.23","0.27","0.11","0","22.5","130.41"
"04/08/2015","Butter, Salted","Dinner","1.0","Teaspoon","34","3.84","0.4","0","0","0","10.18","27.26"
"04/08/2015","Ceasar Salad","Dinner","1.0","Ounce","49","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"04/08/2015","Ceasar Dressing","Dinner","1.0","Tablespoon","55","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"04/08/2015","Tiramisu","Dinner","0.5","Piece","160","10","2.50","13.50","12","0","87.50","47.50"
"04/08/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"04/08/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"04/08/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"04/08/2015","Croissant, Almond","Snacks","0.333","Each","180","10.99","3.66","16.65","5.33","1.33","34.97","129.87"
"04/08/2015","Snack Pack","Snacks","3.0","Servings","180","6","3","30","n/a","n/a","n/a","n/a"
"04/07/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"04/07/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"04/07/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"04/07/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"04/07/2015","Greek Yogurt Parfait","Lunch","8.0","Ounces","303","7.58","12.63","45.47","24.42","4.21","4.21","92.63"
"04/07/2015","Egg Whites","Lunch","0.5","Cup","67","0","13.33","0","0","0","0","200"
"04/07/2015","Potatoes, Red, Baby, Cooked","Lunch","0.5","Cup","76","0.13","1.96","16.65","1.22","1.53","0","10.20"
"04/07/2015","Cucumber, Skin On, Slices","Dinner","2.0","Cups","31","0.23","1.35","7.55","3.47","1.4","0","4.16"
"04/07/2015","Salsa, Pico De Gallo","Dinner","2.0","Tablespoons","10","0","1","2","1","0","0","210"
"04/07/2015","Chicken, Shredded, in BBQ Sauce, Fully Ckd","Dinner","2.0","Cups","560","20","40","64","32","0","160","2160"
"04/07/2015","Fish Soup","Dinner","2.0","Cups","150","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"04/07/2015","Frozen Yogurt, All Flavors, Non Chocolate","Snacks","0.5","Cup","110","3.13","2.61","18.79","17.33","0","11.31","54.81"
"04/07/2015","Apple, Small","Snacks","1.0","Each","77","0.25","0.39","20.58","15.48","3.58","0","1.49"
"04/07/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"04/07/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"04/07/2015","Strawberries, Whole","Snacks","1.0","Cup","46","0.43","0.96","11.6","7.4","2.88","0","1.44"
"04/06/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"04/06/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"04/06/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"04/06/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"04/06/2015","Squash, Zucchini, Slices, Stmd","Lunch","1.0","Cup","27","0.65","2.5","4.84","5.35","1.80","0","5.40"
"04/06/2015","Peas, Green","Lunch","2.0","Cups","233","1.15","15.61","41.62","16.33","14.69","0","14.40"
"04/06/2015","Chicken Breast Skinless - Raw","Lunch","8.0","Ounces","240","4","50","0","0","0","140","20"
"04/06/2015","Oil, Canola","Lunch","1.0","Tablespoon","124","14","0","0","0","0","0","0"
"04/06/2015","Cheese, Feta, Crumbled","Lunch","1.0","Tablespoon","25","2","1.33","0.38","0.38","0","8.34","104.63"
"04/06/2015","Bread Whole Wheat Sprouted","Dinner","2.0","Servings","180","1","10","38","4","10","0","320"
"04/06/2015","Guacamole, Med","Dinner","4.0","Tablespoons","108","9.20","1.60","7.40","0.60","4.80","0","239"
"04/06/2015","Ham, Honey, Smoked","Dinner","4.0","Ounces","138","2.69","20.33","8.24","0","0","24.95","1020.60"
"04/06/2015","Soup, Chicken Noodle, Made w/ Water","Dinner","1.0","Cup","62","2.36","3.15","7.32","0.67","0.50","12.40","657.20"
"04/06/2015","Sausage, Italian, Link","Dinner","1.0","Each","125","7.7","13.55","1.76","0","0","25.20","478.80"
"04/06/2015","Frozen Yogurt, All Flavors, Non Chocolate","Snacks","0.5","Cup","110","3.13","2.61","18.79","17.33","0","11.31","54.81"
"04/06/2015","Slider Bun","Snacks","1.0","Serving","80","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"04/06/2015","Salad, Chicken Salad","Snacks","0.25","Cup","110","7","9","2.50","1.50","0","32.50","215"
"04/06/2015","Ice Cream, Vanilla","Snacks","0.5","Cup","137","7.26","2.31","15.58","14.1","0.46","29.4","52.80"
"04/06/2015","Milk, 2%, w/ Vitamin A & D","Snacks","1.0","Cup","122","4.83","8.5","11.71","12.35","0","19.52","114.68"
"04/06/2015","Cookie, Chocolate Chip, Large","Snacks","1.0","Each","190","9.32","2.5","25.54","14.6","0.96","0","118.40"
