"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Sugars (g)","Fiber (g)","Cholesterol (mg)","Sodium (mg)"
"05/15/2015","Sauce, Chili, Hot","Breakfast","1.0","Tablespoon","15","0","0","3","3","0","0","180"
"05/15/2015","Milk, 2%, w/ Vitamin A & D","Breakfast","1.0","Tablespoon","8","0.30","0.50","0.73","0.77","0","1.22","7.17"
"05/15/2015","Yogurt, Plain, Whole Milk, 8 oz Pkg","Breakfast","0.5","Container","69","3.69","3.94","5.29","5.29","0","14.76","52.21"
"05/15/2015","Cereal, Granola, Homemade","Breakfast","0.125","Cup","75","3.67","2.26","8.12","3.5","1.37","0","3.81"
"05/15/2015","Salad, Leaf & Romaine","Lunch","3.0","Cups","23","0","1.50","3","0","1.50","0","15"
"05/15/2015","Chicken Breast Skinless - Raw","Lunch","5.0","Ounces","150","2.50","31.25","0","0","0","87.50","12.50"
"05/15/2015","Salad Dressing, Ranch","Lunch","3.0","Tablespoons","222","23.36","0.61","2","1.74","0.13","12.18","430.65"
"05/15/2015","Cabbage, Chopped","Lunch","1.0","Cup","22","0.9","1.14","5.16","2.85","2.23","0","16.2"
"05/15/2015","Brainwash Bacon Blue Burger","Dinner","0.5","Serving","446","30.46","37.1","3.76","1.84","0.58","118.59","676.1"
"05/15/2015","French Fries","Dinner","1.0","Each","400","18","7","54","0","2","0","245"
"05/15/2015","Melon, Cantaloupe, Cubes","Snacks","1.0","Cup","54","0.30","1.34","13.6","12.58","1.44","0","25.60"
"05/15/2015","Strawberries, Whole","Snacks","2.0","Cups","92","0.86","1.93","22.12","14.8","5.76","0","2.88"
"05/15/2015","Frozen Yogurt, All Flavors, Non Chocolate","Snacks","0.75","Cup","166","4.70","3.92","28.19","26","0","16.96","82.22"
"05/15/2015","Grapes, Red European","Snacks","3.0","Cups","313","0.72","3.26","81.99","70.12","4.8","0","9.6"
"05/15/2015","Grapes, Red European","Snacks","3.0","Cups","313","0.72","3.26","81.99","70.12","4.8","0","9.6"
"05/14/2015","Banana, Medium, 7 - 7 7/8 Long","Breakfast","1.0","Each","105","0.39","1.29","26.95","14.43","3.7","0","1.18"
"05/14/2015","Granola Bar, Plain","Breakfast","1.0","Each","118","4.95","2.52","16.10","0","1.32","0","73.50"
"05/14/2015","Fritatta","Breakfast","1.0","Serving","390","12.99","28.64","42.93","8.11","10.13","0","447.99"
"05/14/2015","Sausage, Turkey, Breakfast Link, Mild","Breakfast","2.0","Each","134","10.31","8.79","0.89","0","0","91.20","333.45"
"05/14/2015","Tortilla, Flour, 8","Breakfast","1.0","Each","144","3.56","3.81","23.62","0.88","1.43","0","292.56"
"05/14/2015","Egg Whites, Large, Ckd","Breakfast","2.0","Each","50","0","11.83","0.75","0","0","0","150.97"
"05/14/2015","Tortilla, Flour, 10","Lunch","1.0","Each","218","5.42","5.80","35.95","1.34","2.17","0","445.20"
"05/14/2015","Rice, White, Medium Grain, Cooked","Lunch","0.5","Cup","121","0.20","2.21","26.59","0","0.28","0","0"
"05/14/2015","Guacamole, Mild","Lunch","0.25","Cup","105","8.90","0.81","5.67","0","2.43","0","226.67"
"05/14/2015","Chicken, Breast, Grilled","Lunch","3.0","Ounces","92","2.97","16.33","0","0","0","48.23","138.52"
"05/14/2015","Pizza 14 (Amici's Combo Scaled)","Lunch","0.125","Each","285","14.50","12.50","26","n/a","n/a","35","285"
"05/14/2015","Beer","Dinner","12.0","Fluid ounces","153","0","1.64","12.64","0","0","0","14.24"
"05/14/2015","Pizza 14 (Amici's Combo Scaled)","Dinner","0.125","Each","285","14.50","12.50","26","n/a","n/a","35","285"
"05/14/2015","Beer","Dinner","12.0","Fluid ounces","153","0","1.64","12.64","0","0","0","14.24"
"05/14/2015","Pizza 14 (Amici's Combo Scaled)","Dinner","0.125","Each","285","14.50","12.50","26","n/a","n/a","35","285"
"05/14/2015","Beer","Dinner","12.0","Fluid ounces","153","0","1.64","12.64","0","0","0","14.24"
"05/14/2015","Mashed Potatoes, Homemade w/ Whole Milk & Butter","Dinner","0.333","Cup","79","2.95","1.30","11.76","1","1.5","7.69","221.68"
"05/14/2015","Beef, Flank Steak, Cooked, 0 Trim","Dinner","2.0","Ounces","114","5.28","15.61","0","0","0","28.90","30.3"
"05/14/2015","Ice Cream, French Vanilla, Soft Serve","Snacks","0.5","Cup","191","11.18","3.53","19.9","18.20","0.60","78.26","52.46"
"05/14/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"05/14/2015","Yogurt, Plain, non-fat Siggis","Snacks","1.0","Container","80","0","15","5","4","0","0","60"
"05/14/2015","Preserves, Strawberry","Snacks","1.0","Tablespoon","50","0","0","13","12","0","0","0"
"05/14/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"05/13/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"05/13/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"05/13/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"05/13/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"05/13/2015","Sauce, Chili, Hot","Breakfast","1.0","Tablespoon","15","0","0","3","3","0","0","180"
"05/13/2015","Milk, 2%, w/ Vitamin A & D","Breakfast","1.0","Tablespoon","8","0.30","0.50","0.73","0.77","0","1.22","7.17"
"05/13/2015","Salad, Leaf & Romaine","Lunch","3.0","Cups","23","0","1.50","3","0","1.50","0","15"
"05/13/2015","Chicken Breast Skinless - Raw","Lunch","5.0","Ounces","150","2.50","31.25","0","0","0","87.50","12.50"
"05/13/2015","Salad Dressing, Ranch","Lunch","3.0","Tablespoons","222","23.36","0.61","2","1.74","0.13","12.18","430.65"
"05/13/2015","Cabbage, Chopped","Lunch","1.0","Cup","22","0.9","1.14","5.16","2.85","2.23","0","16.2"
"05/13/2015","Salad, Leaf & Romaine","Dinner","3.0","Cups","23","0","1.50","3","0","1.50","0","15"
"05/13/2015","Balsamic Vinegrette","Dinner","0.25","Cup","100","9","n/a","4","4","0","0","600"
"05/13/2015","Cabbage, Chopped","Dinner","1.0","Cup","22","0.9","1.14","5.16","2.85","2.23","0","16.2"
"05/13/2015","Broccoli","Dinner","0.5","Cup","15","0.17","1.27","2.99","0.77","1.17","0","14.85"
"05/13/2015","Chicken Breast Skinless - Raw","Dinner","5.0","Ounces","150","2.50","31.25","0","0","0","87.50","12.50"
"05/13/2015","Soup, Chicken Noodle","Dinner","1.0","Cup","100","1.53","8.97","12.64","1.39","1.94","12.15","473.85"
"05/13/2015","Ice Cream, French Vanilla, Soft Serve","Snacks","0.5","Cup","191","11.18","3.53","19.9","18.20","0.60","78.26","52.46"
"05/13/2015","Strawberries, Whole","Snacks","2.0","Cups","92","0.86","1.93","22.12","14.8","5.76","0","2.88"
"05/13/2015","Beer","Snacks","12.0","Fluid ounces","153","0","1.64","12.64","0","0","0","14.24"
"05/12/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"05/12/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"05/12/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"05/12/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"05/12/2015","Sauce, Chili, Hot","Breakfast","1.0","Tablespoon","15","0","0","3","3","0","0","180"
"05/12/2015","Milk, 2%, w/ Vitamin A & D","Breakfast","1.0","Tablespoon","8","0.30","0.50","0.73","0.77","0","1.22","7.17"
"05/12/2015","Chicken, Thigh, Skinless, Cooked","Lunch","4.0","Ounces","202","9.20","28","0","0","0","150","120"
"05/12/2015","Black Beans","Lunch","0.25","Cup","55","0","3.50","10","1","4","0","215"
"05/12/2015","Quinoa, Cooked","Lunch","0.25","Cup","56","0.89","2.4","9.85","0","1.29","0","3.24"
"05/12/2015","Sauce, Simmer, Green Curry","Lunch","3.0","Fluid ounces","67","4.44","0.74","5.91","3.70","0","0","694.98"
"05/12/2015","Salad, Leaf & Romaine","Dinner","3.0","Cups","23","0","1.50","3","0","1.50","0","15"
"05/12/2015","Balsamic Vinegrette","Dinner","0.25","Cup","100","9","n/a","4","4","0","0","600"
"05/12/2015","Cabbage, Chopped","Dinner","1.0","Cup","22","0.9","1.14","5.16","2.85","2.23","0","16.2"
"05/12/2015","Broccoli","Dinner","0.5","Cup","15","0.17","1.27","2.99","0.77","1.17","0","14.85"
"05/12/2015","Chicken Breast Skinless - Raw","Dinner","5.0","Ounces","150","2.50","31.25","0","0","0","87.50","12.50"
"05/12/2015","Soup, Chicken Noodle","Dinner","1.0","Cup","100","1.53","8.97","12.64","1.39","1.94","12.15","473.85"
"05/12/2015","Frozen Yogurt, All Flavors, Non Chocolate","Snacks","0.75","Cup","166","4.70","3.92","28.19","26","0","16.96","82.22"
"05/12/2015","Strawberries, Whole","Snacks","2.0","Cups","92","0.86","1.93","22.12","14.8","5.76","0","2.88"
"05/12/2015","Preserves, Strawberry","Snacks","1.0","Tablespoon","50","0","0","13","12","0","0","0"
"05/12/2015","Greek Yogurt, Whole","Snacks","0.5","Cup","110","5.50","10","4.50","4.50","0","15","40"
"05/12/2015","Beer","Snacks","12.0","Fluid ounces","153","0","1.64","12.64","0","0","0","14.24"
"05/11/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"05/11/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"05/11/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"05/11/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"05/11/2015","Sauce, Chili, Hot","Breakfast","1.0","Tablespoon","15","0","0","3","3","0","0","180"
"05/11/2015","Milk, 2%, w/ Vitamin A & D","Breakfast","1.0","Tablespoon","8","0.30","0.50","0.73","0.77","0","1.22","7.17"
"05/11/2015","Salad, Leaf & Romaine","Lunch","3.0","Cups","23","0","1.50","3","0","1.50","0","15"
"05/11/2015","Chicken Breast Skinless - Raw","Lunch","5.0","Ounces","150","2.50","31.25","0","0","0","87.50","12.50"
"05/11/2015","Salad Dressing, Ranch","Lunch","3.0","Tablespoons","222","23.36","0.61","2","1.74","0.13","12.18","430.65"
"05/11/2015","Cabbage, Chopped","Lunch","1.0","Cup","22","0.9","1.14","5.16","2.85","2.23","0","16.2"
"05/11/2015","Salad, Leaf & Romaine","Dinner","3.0","Cups","23","0","1.50","3","0","1.50","0","15"
"05/11/2015","Balsamic Vinegrette","Dinner","0.25","Cup","100","9","n/a","4","4","0","0","600"
"05/11/2015","Cabbage, Chopped","Dinner","1.0","Cup","22","0.9","1.14","5.16","2.85","2.23","0","16.2"
"05/11/2015","Broccoli","Dinner","0.5","Cup","15","0.17","1.27","2.99","0.77","1.17","0","14.85"
"05/11/2015","Chicken Breast Skinless - Raw","Dinner","5.0","Ounces","150","2.50","31.25","0","0","0","87.50","12.50"
"05/11/2015","Strawberries, Whole","Snacks","2.0","Cups","92","0.86","1.93","22.12","14.8","5.76","0","2.88"
"05/11/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"05/11/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"05/17/2015","Strava Workout","Exercise","178","minutes","1342.0"
"05/16/2015","Strava Run","Exercise","60","minutes","1062.0"
"05/14/2015","Strava Workout","Exercise","221","minutes","1487.0"
"05/12/2015","Strava Run","Exercise","42","minutes","787.0"
