"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Sugars (g)","Fiber (g)","Cholesterol (mg)","Sodium (mg)"
"04/25/2015","Grapes, Red European","Lunch","1.0","Cup","104","0.24","1.9","27.33","23.37","1.36","0","3.2"
"04/25/2015","Pizza 14 (Amici's Combo Scaled)","Dinner","0.5","Each","1,140","58","50","104","n/a","n/a","140","1140"
"04/25/2015","Pizza 14 (Amici's Combo Scaled)","Dinner","0.125","Each","285","14.50","12.50","26","n/a","n/a","35","285"
"04/25/2015","Milk, 2%, w/ Vitamin A & D","Dinner","1.0","Cup","122","4.83","8.5","11.71","12.35","0","19.52","114.68"
"04/25/2015","Milk, 2%, w/ Vitamin A & D","Dinner","1.0","Cup","122","4.83","8.5","11.71","12.35","0","19.52","114.68"
"04/25/2015","Cafe Mocha; Nonfat; Medium","Snacks","16.0","Ounces","220","1","16","35","n/a","n/a","5","210"
"04/24/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"04/24/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"04/24/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"04/24/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"04/24/2015","Cauliflower","Lunch","2.0","Cups","50","0.56","3.84","9.94","3.82","4","0","60"
"04/24/2015","Eggplant, Cooked, Cubes","Lunch","1.0","Cup","35","0.23","0.82","8.64","3.17","2.48","0","0.99"
"04/24/2015","Chicken, Thigh, Skinless, Cooked","Lunch","6.0","Ounces","303","13.80","42","0","0","0","225","180"
"04/24/2015","Fish, Channel Catfish, Farmed, Cooked","Lunch","4.0","Ounces","172","9.9","21.22","0","0","0","72.53","90.67"
"04/24/2015","Cheese, Feta, Crumbled","Lunch","1.0","Tablespoon","25","2","1.33","0.38","0.38","0","8.34","104.63"
"04/24/2015","Sauce, Pesto","Lunch","1.0","Ounce","148","14.80","2.46","1.46","0","0","4.92","133.12"
"04/24/2015","Salad, Leaf & Romaine","Dinner","3.0","Cups","23","0","1.50","3","0","1.50","0","15"
"04/24/2015","Balsamic Vinegrette","Dinner","0.25","Cup","100","9","n/a","4","4","0","0","600"
"04/24/2015","Cabbage, Chopped","Dinner","1.0","Cup","22","0.9","1.14","5.16","2.85","2.23","0","16.2"
"04/24/2015","Broccoli","Dinner","0.5","Cup","15","0.17","1.27","2.99","0.77","1.17","0","14.85"
"04/24/2015","Soup, Clam Chowder, New England, Chunky","Dinner","2.0","Cups","402","24.1","12.1","36.2","4.2","5.88","29.40","1739.50"
"04/24/2015","Strawberries, Whole","Snacks","1.0","Cup","46","0.43","0.96","11.6","7.4","2.88","0","1.44"
"04/24/2015","Frozen Yogurt, All Flavors, Non Chocolate","Snacks","0.75","Cup","166","4.70","3.92","28.19","26","0","16.96","82.22"
"04/24/2015","Milk, 2%, w/ Vitamin A & D","Snacks","1.0","Cup","122","4.83","8.5","11.71","12.35","0","19.52","114.68"
"04/24/2015","Bar, Cereal, Fig","Snacks","1.0","Package","120","2","1","24","13","1","0","75"
"04/23/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"04/23/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"04/23/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"04/23/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"04/23/2015","Chicken, Thigh, Skinless, Cooked","Lunch","6.0","Ounces","303","13.80","42","0","0","0","225","180"
"04/23/2015","Rice, White, Medium Grain, Cooked","Lunch","1.0","Cup","242","0.39","4.43","53.18","0","0.56","0","0"
"04/23/2015","Thai Yellow Curry Sauce","Lunch","0.5","Cup","200","14","2","18","10","2","n/a","1640"
"04/23/2015","Cauliflower, Cooked","Lunch","1.0","Cup","29","0.56","2.28","5.10","2.58","2.85","0","18.60"
"04/23/2015","Beer","Dinner","12.0","Fluid ounces","153","0","1.64","12.64","0","0","0","14.24"
"04/23/2015","Beer","Dinner","12.0","Fluid ounces","153","0","1.64","12.64","0","0","0","14.24"
"04/23/2015","Greek Yogurt Parfait","Dinner","8.0","Ounces","303","7.58","12.63","45.47","24.42","4.21","4.21","92.63"
"04/23/2015","Nuts, Pecans, Chopped","Dinner","0.125","Cup","93","9.72","1.24","1.87","0.54","1.30","0","0"
"04/23/2015","Vinagrette","Dinner","1.0","Teaspoon","27","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"04/23/2015","Beets, Slices","Dinner","0.5","Cup","29","0.12","1.9","6.50","4.60","1.90","0","53.4"
"04/23/2015","Salad, Field Greens","Dinner","1.0","Cup","22","0.10","1.73","4.47","2.22","1.39","0","36.5"
"04/23/2015","Strawberries, Whole","Snacks","1.0","Cup","46","0.43","0.96","11.6","7.4","2.88","0","1.44"
"04/23/2015","Frozen Yogurt, All Flavors, Non Chocolate","Snacks","0.75","Cup","166","4.70","3.92","28.19","26","0","16.96","82.22"
"04/23/2015","Milk, 2%, w/ Vitamin A & D","Snacks","1.0","Cup","122","4.83","8.5","11.71","12.35","0","19.52","114.68"
"04/23/2015","Bar, Cereal, Fig","Snacks","1.0","Package","120","2","1","24","13","1","0","75"
"04/22/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"04/22/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"04/22/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"04/22/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"04/22/2015","Salad, Leaf & Romaine","Lunch","3.0","Cups","23","0","1.50","3","0","1.50","0","15"
"04/22/2015","Chicken Breast Skinless - Raw","Lunch","5.0","Ounces","150","2.50","31.25","0","0","0","87.50","12.50"
"04/22/2015","Salad Dressing, Ranch","Lunch","3.0","Tablespoons","222","23.36","0.61","2","1.74","0.13","12.18","430.65"
"04/22/2015","Cabbage, Chopped","Lunch","1.0","Cup","22","0.9","1.14","5.16","2.85","2.23","0","16.2"
"04/22/2015","Salad, Leaf & Romaine","Dinner","3.0","Cups","23","0","1.50","3","0","1.50","0","15"
"04/22/2015","Chicken Breast Skinless - Raw","Dinner","5.0","Ounces","150","2.50","31.25","0","0","0","87.50","12.50"
"04/22/2015","Balsamic Vinegrette","Dinner","0.25","Cup","100","9","n/a","4","4","0","0","600"
"04/22/2015","Cabbage, Chopped","Dinner","1.0","Cup","22","0.9","1.14","5.16","2.85","2.23","0","16.2"
"04/22/2015","Strawberries, Whole","Snacks","1.0","Cup","46","0.43","0.96","11.6","7.4","2.88","0","1.44"
"04/22/2015","Frozen Yogurt, All Flavors, Non Chocolate","Snacks","0.75","Cup","166","4.70","3.92","28.19","26","0","16.96","82.22"
"04/22/2015","Beer","Snacks","12.0","Fluid ounces","153","0","1.64","12.64","0","0","0","14.24"
"04/21/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"04/21/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"04/21/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"04/21/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"04/21/2015","Salad, Leaf & Romaine","Lunch","3.0","Cups","23","0","1.50","3","0","1.50","0","15"
"04/21/2015","Chicken Breast Skinless - Raw","Lunch","5.0","Ounces","150","2.50","31.25","0","0","0","87.50","12.50"
"04/21/2015","Salad Dressing, Ranch","Lunch","3.0","Tablespoons","222","23.36","0.61","2","1.74","0.13","12.18","430.65"
"04/21/2015","Cabbage, Chopped","Lunch","1.0","Cup","22","0.9","1.14","5.16","2.85","2.23","0","16.2"
"04/21/2015","Salad, Leaf & Romaine","Dinner","3.0","Cups","23","0","1.50","3","0","1.50","0","15"
"04/21/2015","Chicken Breast Skinless - Raw","Dinner","5.0","Ounces","150","2.50","31.25","0","0","0","87.50","12.50"
"04/21/2015","Balsamic Vinegrette","Dinner","0.25","Cup","100","9","n/a","4","4","0","0","600"
"04/21/2015","Cabbage, Chopped","Dinner","1.0","Cup","22","0.9","1.14","5.16","2.85","2.23","0","16.2"
"04/21/2015","Broccoli","Dinner","3.0","Cups","93","1.1","7.70","18.13","4.64","7.10","0","90.9"
"04/21/2015","Frozen Yogurt, All Flavors, Non Chocolate","Snacks","0.75","Cup","166","4.70","3.92","28.19","26","0","16.96","82.22"
"04/21/2015","Strawberries, Whole","Snacks","1.0","Cup","46","0.43","0.96","11.6","7.4","2.88","0","1.44"
"04/21/2015","Chicken, Breast, Grilled","Snacks","7.0","Ounces","274","5.88","51.74","0","0","0","141.12","123.48"
"04/21/2015","Milk, 2%, w/ Vitamin A & D","Snacks","1.0","Cup","122","4.83","8.5","11.71","12.35","0","19.52","114.68"
"04/21/2015","Milk, 2%, w/ Vitamin A & D","Snacks","1.0","Cup","122","4.83","8.5","11.71","12.35","0","19.52","114.68"
"04/20/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"04/20/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"04/20/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"04/20/2015","Bread Whole Wheat Sprouted","Breakfast","2.0","Servings","180","1","10","38","4","10","0","320"
"04/20/2015","Salad, Leaf & Romaine","Lunch","3.0","Cups","23","0","1.50","3","0","1.50","0","15"
"04/20/2015","Chicken Breast Skinless - Raw","Lunch","5.0","Ounces","150","2.50","31.25","0","0","0","87.50","12.50"
"04/20/2015","Salad Dressing, Ranch","Lunch","3.0","Tablespoons","222","23.36","0.61","2","1.74","0.13","12.18","430.65"
"04/20/2015","Salad, Leaf & Romaine","Dinner","3.0","Cups","23","0","1.50","3","0","1.50","0","15"
"04/20/2015","Chicken Breast Skinless - Raw","Dinner","5.0","Ounces","150","2.50","31.25","0","0","0","87.50","12.50"
"04/20/2015","Balsamic Vinegrette","Dinner","0.25","Cup","100","9","n/a","4","4","0","0","600"
"04/20/2015","Cabbage, Chopped","Dinner","1.0","Cup","22","0.9","1.14","5.16","2.85","2.23","0","16.2"
"04/20/2015","Strawberries, Whole","Snacks","1.0","Cup","46","0.43","0.96","11.6","7.4","2.88","0","1.44"
"04/20/2015","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","23.17","5.35","0","2.23"
"04/20/2015","Milk, 2%, w/ Vitamin A & D","Snacks","1.0","Cup","122","4.83","8.5","11.71","12.35","0","19.52","114.68"
"04/20/2015","Milk, 2%, w/ Vitamin A & D","Snacks","1.0","Cup","122","4.83","8.5","11.71","12.35","0","19.52","114.68"
"04/20/2015","Chocolate Lowfat Yogurt, European Style","Snacks","1.0","Serving","130","2","8","20","16","0","10","90"
"04/20/2015","Baloney&cheese Sandwich","Snacks","0.5","Serving","175","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"04/26/2015","Strava Workout","Exercise","60","minutes","309.0"
"04/25/2015","Strava Run","Exercise","77","minutes","1330.0"
"04/23/2015","Running","Exercise","5","minutes","66.8448"
"04/23/2015","Strava Run","Exercise","37","minutes","344.0"
"04/21/2015","Strava Run","Exercise","33","minutes","583.0"
