"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Sugars (g)","Fiber (g)","Cholesterol (mg)","Sodium (mg)"
"07/23/2014","Eggplant, Whole","Dinner","0.5","Each","55","0.44","2.31","13.5","5.38","7.79","0","4.58"
"07/23/2014","Mozzarella Cheese Lite, Shredded","Dinner","3.0","Ounces","135","9","15","0","0","0","30","570"
"07/23/2014","Oil, Olive, Extra Virgin","Dinner","1.0","Tablespoon","120","14","0","0","0","0","0","0"
"07/23/2014","Smoothie, Protein Berry Workout, 16 fl oz","Snacks","1.0","Each","280","0","17","52","42","3","5","115"
"07/23/2014","Beef, Carne Asada, Steaks, w/ Lime Juice & Seasonings","Snacks","4.0","Ounces","107","4","17.33","1.33","0","0","46.67","333.33"
"07/23/2014","Mango Chunks","Snacks","8.0","Pieces","45","0","0.50","12","10.50","1.50","0","0"
"07/23/2014","Frozen Pineapple Tidbits","Snacks","0.5","Cup","50","0","0.50","11","9","1","0","0"
"07/23/2014","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.69","0","12.20","107.36"
"07/22/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"07/22/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"07/22/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"07/22/2014","Milk, 2%, w/ Vitamin A & D","Breakfast","1.0","Tablespoon","8","0.30","0.50","0.73","0.77","0","1.22","7.17"
"07/22/2014","Bread, Homestyle Cracked Wheat","Breakfast","1.0","Slice","80","1","3","16","2","1","0","160"
"07/22/2014","Greek Yogurt (non fat)","Lunch","4.0","Cups","480","0","88","36","36","0","60","320"
"07/22/2014","Blackberries","Lunch","2.5","Cups","155","1.76","5","34.60","17.57","19.8","0","3.60"
"07/22/2014","Hamburger Buns","Dinner","1.0","Serving","210","1.50","7","43","9","3","210","300"
"07/22/2014","Ribeye Steak","Dinner","7.0","Ounces","473","36.75","35","0","0","0","105","105"
"07/22/2014","Watermelon, Diced, Fresh","Dinner","4.0","Cups","182","0.91","3.71","45.90","37.70","2.43","0","6.8"
"07/22/2014","Tomatoes, Cherry","Dinner","10.0","Each","31","0.34","1.50","6.66","4.47","2.4","0","8.50"
"07/22/2014","Cheese, Feta, Crumbled","Dinner","1.5","Tablespoons","53","3","4.50","1.50","0.75","0","11.25","255"
"07/22/2014","Oil, Olive, Extra Virgin","Dinner","0.5","Tablespoon","60","7","0","0","0","0","0","0"
"07/22/2014","Balsamic Vinegar, White","Dinner","1.0","Tablespoon","5","0","0","2","2","0","0","5"
"07/22/2014","Ginger Chew","Snacks","4.0","Pieces","80","0","0","20","20","0","0","0"
"07/22/2014","Grapes, Red European","Snacks","3.0","Cups","313","0.72","3.26","81.99","70.12","4.8","0","9.6"
"07/22/2014","Cafe Mocha; Nonfat; Medium","Snacks","16.0","Ounces","220","1","16","35","n/a","n/a","5","210"
"07/21/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"07/21/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"07/21/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"07/21/2014","Milk, 2%, w/ Vitamin A & D","Breakfast","1.0","Tablespoon","8","0.30","0.50","0.73","0.77","0","1.22","7.17"
"07/21/2014","Bread, Homestyle Cracked Wheat","Breakfast","1.0","Slice","80","1","3","16","2","1","0","160"
"07/21/2014","Rice, White, Medium Grain, Cooked","Lunch","1.0","Cup","242","0.39","4.43","53.18","0","0.56","0","0"
"07/21/2014","Chicken, Breast, Grilled","Lunch","6.0","Ounces","235","5.4","44.35","0","0","0","120.96","105.84"
"07/21/2014","Eggplant, Cubes","Lunch","3.0","Cups","59","0.47","2.48","14.2","5.78","8.36","0","4.92"
"07/21/2014","Sauce, Simmer, Butter Chicken, Mild","Lunch","0.333","Cup","173","13.32","1.33","11.99","7.99","1.33","19.98","266.40"
"07/21/2014","Bread, Pita, White","Lunch","0.5","Each","83","0.36","2.73","16.71","0.39","0.66","0","160.80"
"07/21/2014","Thai Yellow Curry Sauce","Lunch","0.5","Cup","200","14","2","18","10","2","n/a","1640"
"07/21/2014","Lettuce, Romaine, Hearts, Fresh","Dinner","3.0","Cups","23","0","1.50","4.50","1.50","3","0","7.50"
"07/21/2014","Corn","Dinner","0.75","Cup","112","1.12","3.37","23.61","7.87","1.12","0","11.24"
"07/21/2014","Trder Joe Anatural Chicken","Dinner","5.0","Ounces","163","0.94","30","0","0","0","21.88","40.63"
"07/21/2014","Avocado","Dinner","0.5","Each","161","14.73","2.1","8.57","0.66","6.73","0","7.4"
"07/21/2014","Oil, Olive, Extra Virgin","Dinner","0.5","Tablespoon","60","7","0","0","0","0","0","0"
"07/21/2014","Sourdough Bread","Dinner","2.0","Servings","160","0","4","30","0","2","0","300"
"07/21/2014","Tomatoes, Cherry","Dinner","4.0","Each","12","0.14","0.60","2.67","1.79","0.82","0","3.40"
"07/21/2014","Banana, Medium, 7 - 7 7/8 Long","Snacks","1.0","Each","105","0.39","1.29","26.95","14.43","3.7","0","1.18"
"07/21/2014","Pluot","Snacks","1.0","Serving","40","0.28","0.84","9.54","8.14","1.39","0","0.35"
"07/21/2014","Grapes, Red European","Snacks","1.5","Cups","156","0.36","1.63","41","35.6","2.4","0","4.53"
"07/21/2014","Strawberries, Whole","Snacks","3.0","Cups","138","1.30","2.89","33.18","21.12","8.64","0","4.32"
"07/21/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"07/21/2014","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.69","0","12.20","107.36"
"07/21/2014","Blueberries","Snacks","2.0","Cups","169","0.98","2.19","42.89","29.48","7.10","0","2.96"
"07/26/2014","Walking","Exercise","15","minutes","46.9128"
"07/26/2014","Home Repair","Exercise","120","minutes","525.423"
"07/25/2014","Home Repair","Exercise","60","minutes","258.711"
"07/25/2014","Walking","Exercise","50","minutes","156.376"
"07/25/2014","Walking","Exercise","30","minutes","93.8256"
"07/25/2014","Walking","Exercise","50","minutes","156.376"
"07/24/2014","Weight Lifting","Exercise","30","minutes","75.0605"
"07/24/2014","Rock Climbing","Exercise","30","minutes","240.232"
"07/24/2014","Walking","Exercise","30","minutes","93.8256"
"07/23/2014","Running","Exercise","60","minutes","810.653"
"07/22/2014","Weight Lifting","Exercise","45","minutes","112.591"
"07/22/2014","Walking","Exercise","30","minutes","93.8256"
"07/22/2014","Walking","Exercise","50","minutes","156.376"
"07/21/2014","Walking","Exercise","50","minutes","156.376"
"07/21/2014","Running","Exercise","50","minutes","675.544"
"07/21/2014","Walking","Exercise","50","minutes","156.376"
