"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Sugars (g)","Fiber (g)","Cholesterol (mg)","Sodium (mg)"
"03/26/2015","Milk, 2%, w/ Vitamin A & D","Snacks","1.0","Cup","122","4.83","8.5","11.71","12.35","0","19.52","114.68"
"03/25/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"03/25/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"03/25/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"03/25/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"03/25/2015","Cabbage, Chopped","Lunch","2.0","Cups","45","0.18","2.28","10.32","5.70","4.45","0","32.4"
"03/25/2015","Chicken Breast Skinless - Raw","Lunch","8.0","Ounces","240","4","50","0","0","0","140","20"
"03/25/2015","Oil, Canola","Lunch","1.0","Tablespoon","124","14","0","0","0","0","0","0"
"03/25/2015","Sauce, Pesto","Lunch","0.25","Cup","140","18","4","2","1","1","10","390"
"03/25/2015","Carrots, Chopped","Dinner","1.0","Cup","52","0.31","1.19","12.26","6.7","3.58","0","88.32"
"03/25/2015","Squash, Zucchini, Slices, Stmd","Dinner","1.0","Cup","27","0.65","2.5","4.84","5.35","1.80","0","5.40"
"03/25/2015","Oil, Canola","Dinner","1.0","Tablespoon","124","14","0","0","0","0","0","0"
"03/25/2015","Chicken Breast Skinless - Raw","Dinner","8.0","Ounces","240","4","50","0","0","0","140","20"
"03/25/2015","Chili, Beef with Beans","Dinner","1.5","Cups","360","5.25","27","49.50","10.50","9","67.50","1320"
"03/25/2015","Sauce, Alfredo, Creamy","Dinner","2.0","Tablespoons","50","4.50","1","1.50","0.50","0","12.50","215"
"03/25/2015","Grapes, Red European","Snacks","1.0","Cup","104","0.24","1.9","27.33","23.37","1.36","0","3.2"
"03/25/2015","Apple, Small","Snacks","1.0","Each","77","0.25","0.39","20.58","15.48","3.58","0","1.49"
"03/24/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"03/24/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"03/24/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"03/24/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"03/24/2015","Kale, Chinese, Cooked","Lunch","2.0","Cups","39","1.27","2.1","6.71","1.48","4.40","0","12.32"
"03/24/2015","Pork, Chop, Center Loin, Cooked","Lunch","8.0","Ounces","474","25.7","58.5","0","0","0","190.40","124.67"
"03/24/2015","Oil, Canola","Lunch","1.0","Tablespoon","124","14","0","0","0","0","0","0"
"03/24/2015","Grapes, Red European","Lunch","1.0","Cup","104","0.24","1.9","27.33","23.37","1.36","0","3.2"
"03/24/2015","Carrots, Chopped","Dinner","2.0","Cups","105","0.61","2.38","24.52","12.13","7.17","0","176.64"
"03/24/2015","Oil, Canola","Dinner","1.0","Tablespoon","124","14","0","0","0","0","0","0"
"03/24/2015","Sauce, Pesto","Dinner","1.0","Tablespoon","35","4.50","1","0.50","0.25","0.25","2.50","97.50"
"03/24/2015","Tofu, Regular, With Calcium Sulfate","Dinner","1.0","Cup","188","11.85","20.4","4.66","0","0.74","0","17.36"
"03/24/2015","Bread Whole Wheat Sprouted","Dinner","1.0","Serving","90","0.50","5","19","2","5","0","160"
"03/24/2015","Chicken Breast Skinless - Raw","Dinner","4.0","Ounces","120","2","25","0","0","0","70","10"
"03/24/2015","Guacamole, Med","Dinner","4.0","Tablespoons","108","9.20","1.60","7.40","0.60","4.80","0","239"
"03/24/2015","Frozen Yogurt, All Flavors, Non Chocolate","Snacks","0.5","Cup","110","3.13","2.61","18.79","17.33","0","11.31","54.81"
"03/24/2015","Apple, Medium","Snacks","1.0","Each","95","0.31","0.47","25.13","18.91","4.37","0","1.82"
"03/24/2015","Grapes, Red European","Snacks","3.0","Cups","313","0.72","3.26","81.99","70.12","4.8","0","9.6"
"03/23/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"03/23/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"03/23/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"03/23/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"03/23/2015","Lettuce, Iceberg, Shredded","Lunch","3.0","Cups","30","0.30","1.94","6.42","4.26","2.59","0","21.60"
"03/23/2015","Chicken Breast Skinless - Raw","Lunch","6.0","Ounces","180","3","37.50","0","0","0","105","15"
"03/23/2015","Brussels Sprouts","Lunch","1.0","Cup","38","0.26","2.97","7.88","1.94","3.34","0","22"
"03/23/2015","Vinagrette","Lunch","2.0","Tablespoons","160","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"03/23/2015","Grapes, Red European","Lunch","1.0","Cup","104","0.24","1.9","27.33","23.37","1.36","0","3.2"
"03/23/2015","Grapes, Red European","Lunch","1.0","Cup","104","0.24","1.9","27.33","23.37","1.36","0","3.2"
"03/23/2015","Frozen Yogurt, All Flavors, Non Chocolate","Lunch","0.5","Cup","110","3.13","2.61","18.79","17.33","0","11.31","54.81"
"03/23/2015","Rice, Jasmine, Thai, Fully Cooked","Dinner","1.0","Cup","180","0.50","3","40","0","1","0","0"
"03/23/2015","Chicken Breast Skinless - Raw","Dinner","6.0","Ounces","180","3","37.50","0","0","0","105","15"
"03/23/2015","Sauce, Curry, Red, Thai","Dinner","0.5","Cup","180","12","2","14","8","0","0","1000"
"03/23/2015","Cabbage, Chopped","Dinner","2.0","Cups","45","0.18","2.28","10.32","5.70","4.45","0","32.4"
"03/23/2015","Oil, Canola","Dinner","1.0","Tablespoon","124","14","0","0","0","0","0","0"
"03/23/2015","Apple, Small","Snacks","1.0","Each","77","0.25","0.39","20.58","15.48","3.58","0","1.49"
"03/23/2015","Grapes, Red European","Snacks","3.0","Cups","313","0.72","3.26","81.99","70.12","4.8","0","9.6"
"03/29/2015","Strava Workout","Exercise","173","minutes","1347.0"
"03/27/2015","Strava Run","Exercise","36","minutes","588.0"
"03/24/2015","Strava Run","Exercise","35","minutes","611.0"
