"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Sugars (g)","Fiber (g)","Cholesterol (mg)","Sodium (mg)"
"03/20/2015","Chips, Tortilla, Yellow Corn","Dinner","10.0","Pieces","88","3.75","1.25","11.88","0","0.63","0","62.50"
"03/20/2015","Guacamole, Mild","Dinner","0.5","Cup","210","17.81","1.62","11.33","0","4.86","0","453.33"
"03/20/2015","Pork, Pulled, w/ Bbq Sauce","Dinner","6.0","Ounces","288","12","28.80","16.80","16.80","0","60","372"
"03/20/2015","Black Beans","Dinner","0.5","Cup","110","0","7","20","2","8","0","430"
"03/20/2015","Sour Cream, Reg","Dinner","2.0","Tablespoons","60","5","1","2","1","0","20","15"
"03/20/2015","Tortilla, Corn","Dinner","2.0","Each","105","1.37","2.74","21.43","0.42","3.2","0","21.60"
"03/19/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"03/19/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"03/19/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"03/19/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"03/19/2015","Chicken, Thigh, w/ Skin, Cooked","Lunch","1.0","Each","153","9.60","15.54","0","0","0","57.66","52.8"
"03/19/2015","Pasta, Fusilli","Lunch","1.0","Cup","280","2","9.33","54.67","2.67","6.67","0","0"
"03/19/2015","Ceasar Salad","Lunch","4.0","Ounces","194","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"03/19/2015","Apple, Medium","Lunch","1.0","Each","95","0.31","0.47","25.13","18.91","4.37","0","1.82"
"03/19/2015","Sauce, Pesto","Lunch","2.0","Tablespoons","70","9","2","1","0.50","0.50","5","195"
"03/19/2015","Beer","Dinner","12.0","Fluid ounces","153","0","1.64","12.64","0","0","0","14.24"
"03/19/2015","Cookie, Oatmeal Raisin","Dinner","1.0","Each","65","2.43","0.98","10.26","5.68","0.36","4.95","80.70"
"03/19/2015","Pizza 14 (Amici's Combo Scaled)","Dinner","0.125","Each","285","14.50","12.50","26","n/a","n/a","35","285"
"03/19/2015","Bar, Cereal, Fig","Dinner","1.0","Package","120","2","1","24","13","1","0","75"
"03/19/2015","Milk, 1%, w/ Vitamin A & D","Dinner","1.0","Cup","102","2.37","8.22","12.18","12.69","0","12.20","107.36"
"03/19/2015","Milk, 1%, w/ Vitamin A & D","Dinner","1.0","Cup","102","2.37","8.22","12.18","12.69","0","12.20","107.36"
"03/19/2015","Bar, Cereal, Fig","Dinner","1.0","Package","120","2","1","24","13","1","0","75"
"03/19/2015","Mini chicken corn dogs","Snacks","1.0","Serving","210","12","7","18","7","1","45","490"
"03/18/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"03/18/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"03/18/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"03/18/2015","Bread Whole Wheat Sprouted","Breakfast","2.0","Servings","180","1","10","38","4","10","0","320"
"03/18/2015","Broccoli","Lunch","2.0","Cups","62","0.67","5.13","12.8","3.9","4.73","0","60.6"
"03/18/2015","Chicken Breast Skinless - Raw","Lunch","10.0","Ounces","300","5","62.50","0","0","0","175","25"
"03/18/2015","Oil, Canola","Lunch","1.0","Tablespoon","124","14","0","0","0","0","0","0"
"03/18/2015","Sauce, Pesto","Lunch","0.5","Ounce","74","7.38","1.23","0.73","0","0","2.45","66.33"
"03/18/2015","Raisins, Seedless","Lunch","20.0","Each","31","0.5","0.32","8.23","6.16","0.38","0","1.14"
"03/18/2015","Bread, Whl Wheat","Dinner","2.0","Slices","180","2","8","36","6","6","0","380"
"03/18/2015","Ham, Honey, Smoked","Dinner","3.0","Ounces","104","2.2","15.25","6.18","0","0","18.71","765.45"
"03/18/2015","Guacamole, Med","Dinner","4.0","Tablespoons","108","9.20","1.60","7.40","0.60","4.80","0","239"
"03/18/2015","Grapes, Red European","Snacks","2.0","Cups","208","0.48","2.17","54.66","46.75","2.72","0","6.4"
"03/18/2015","Ice Cream, Vanilla","Snacks","0.5","Cup","137","7.26","2.31","15.58","14.1","0.46","29.4","52.80"
"03/18/2015","Vegetable Samosa","Snacks","2.0","Pieces","170","6","5","22","2","3","0","350"
"03/17/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"03/17/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"03/17/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"03/17/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"03/17/2015","Cabbage, Chopped","Lunch","2.0","Cups","45","0.18","2.28","10.32","5.70","4.45","0","32.4"
"03/17/2015","Fish, Cod, Cooked","Lunch","8.0","Ounces","238","1.84","52.5","0","0","0","106.60","206.39"
"03/17/2015","Butter, Salted","Lunch","1.0","Tablespoon","102","11.52","0.12","0.1","0.1","0","30.53","81.79"
"03/17/2015","Sauce, Alfredo, Creamy","Lunch","2.0","Tablespoons","50","4.50","1","1.50","0.50","0","12.50","215"
"03/17/2015","Sushi, Maki & Inari","Lunch","2.0","Pieces","141","2.25","3.25","25.50","5","0.25","5.50","186.75"
"03/17/2015","Eggplant, Cooked, Cubes","Lunch","1.0","Cup","35","0.23","0.82","8.64","3.17","2.48","0","0.99"
"03/17/2015","Whiskey, 80 Proof","Dinner","3.0","Fluid ounces","194","0","0","0","0","0","0","0.84"
"03/17/2015","Beef, Corned, Cured, Canned, Slices","Dinner","6.0","Ounces","425","25.40","46.10","0","0","0","146.29","1711.21"
"03/17/2015","Potatoes, Cooked in Skin, Peeled, Diced","Dinner","1.0","Cup","136","0.16","2.92","31.40","1.36","2.81","0","6.24"
"03/17/2015","Tortilla, Flour, 8","Dinner","2.0","Each","287","7.13","7.63","47.24","1.77","2.85","0","585.12"
"03/17/2015","Frozen Yogurt, All Flavors, Non Chocolate","Snacks","0.5","Cup","110","3.13","2.61","18.79","17.33","0","11.31","54.81"
"03/17/2015","Cupcake, Vanilla, Mini, w/ Van Buttercreme","Snacks","1.0","Each","103","6.33","0.67","10.67","7.67","0","11.67","66.67"
"03/17/2015","Oranges, Med, Fresh","Snacks","1.0","Each","62","0.16","1.23","15.39","12.25","3.14","0","0"
"03/16/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"03/16/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"03/16/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"03/16/2015","Bread Whole Wheat Sprouted","Breakfast","2.0","Servings","180","1","10","38","4","10","0","320"
"03/16/2015","Butternut Squash","Lunch","2.0","Cups","120","0","2.67","29.33","5.33","5.33","0","0"
"03/16/2015","Cheese, Parmesan, Grated","Lunch","2.0","Tablespoons","43","2.86","3.85","0.41","0.9","0","8.80","152.90"
"03/16/2015","Peas, Green","Lunch","0.5","Cup","58","0.29","3.90","10.40","4.8","3.67","0","3.60"
"03/16/2015","Chicken Breast Skinless - Raw","Lunch","12.0","Ounces","360","6","75","0","0","0","210","30"
"03/16/2015","Sauce, Pesto","Lunch","1.0","Ounce","148","14.75","2.45","1.45","0","0","4.90","132.65"
"03/16/2015","Broccoli","Dinner","2.0","Cups","62","0.67","5.13","12.8","3.9","4.73","0","60.6"
"03/16/2015","Potatoes, Cooked in Skin, Peeled, Diced","Dinner","1.0","Cup","136","0.16","2.92","31.40","1.36","2.81","0","6.24"
"03/16/2015","Chicken Breast Skinless - Raw","Dinner","8.0","Ounces","240","4","50","0","0","0","140","20"
"03/16/2015","Sauce, BBQ","Dinner","0.25","Cup","105","0.20","0","25.38","18.24","0.42","0","783.30"
"03/16/2015","Butter, Salted","Dinner","1.0","Tablespoon","102","11.52","0.12","0.1","0.1","0","30.53","81.79"
"03/16/2015","Frozen Yogurt, Vanilla, Soft Serve","Snacks","0.5","Cup","114","4.3","2.88","17.42","17.28","0","1.44","62.64"
"03/16/2015","Chicken, Nuggets","Snacks","3.0","Pieces","126","5.40","7.80","10.80","1.20","0.60","21","210"
"03/21/2015","HealthKit Workout","Exercise","50","minutes","375.2"
"03/21/2015","Strava Workout","Exercise","58","minutes","375.0"
"03/20/2015","Running","Exercise","10","minutes","133.189"
"03/20/2015","Strava Run","Exercise","17","minutes","341.0"
