"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Sugars (g)","Fiber (g)","Cholesterol (mg)","Sodium (mg)"
"09/20/2014","Donut, Chocolate Frosted","Snacks","0.5","Each","135","7.50","1.50","15.50","6.50","0.50","0","170"
"09/20/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"09/20/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"09/20/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"09/20/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"09/20/2014","Grapes, Red European","Snacks","3.0","Cups","313","0.72","3.26","81.99","70.12","4.8","0","9.6"
"09/19/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"09/19/2014","Milk, 2%, w/ Vitamin A & D","Breakfast","1.0","Tablespoon","8","0.30","0.50","0.73","0.77","0","1.22","7.17"
"09/19/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"09/19/2014","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"09/19/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"09/19/2014","Tortilla, Flour, Burrito","Lunch","1.0","Each","290","9","7","44","0","2","0","670"
"09/19/2014","Pork, Carnitas, w/ Citrus Garlic & Seasonings","Lunch","4.0","Ounces","187","11.99","17.32","2.67","2.67","0","59.97","559.68"
"09/19/2014","Sour Cream, Reg","Lunch","2.0","Tablespoons","60","5","1","2","1","0","20","15"
"09/19/2014","Guacamole, Med","Lunch","2.0","Tablespoons","54","4.60","0.80","3.70","0.30","2.40","0","119.50"
"09/19/2014","Cheese, Cheddar, Shredded","Lunch","0.25","Cup","114","9.36","7.3","0.36","0.15","0","29.66","175.43"
"09/19/2014","Beans, Refried","Lunch","0.5","Cup","80","0","5","13","3","5.4","0","690"
"09/19/2014","Pasta/Linguine/TJ","Dinner","3.0","Cups","570","4.50","21","102","3","6","0","30"
"09/19/2014","Shallots, Radish, Fresih","Dinner","1.0","Tablespoon","7","0.1","0.25","1.68","0","0","0","1.20"
"09/19/2014","Tomatoes, Crushed","Dinner","14.0","Ounces","140","0","7","17.50","17.50","7","0","87.50"
"09/19/2014","Celery, Diced","Dinner","0.25","Cup","4","0.4","0.17","0.74","0.46","0.40","0","20"
"09/19/2014","Carrots, Baby, Medium","Dinner","6.0","Each","21","0.8","0.38","4.94","2.86","1.74","0","46.80"
"09/19/2014","Chicken, Stock, Real","Dinner","0.125","Cup","2","0","0.38","0.13","0","0","0","62.50"
"09/19/2014","Parmesan Cheese","Dinner","2.0","Tablespoons","60","3","6","0","3","0","15","270"
"09/19/2014","Kale, Chinese, Cooked","Dinner","2.0","Cups","39","1.27","2.1","6.71","1.48","4.40","0","12.32"
"09/19/2014","Oil, Olive, Extra Virgin","Dinner","1.0","Tablespoon","120","14","0","0","0","0","0","0"
"09/19/2014","Smoothie; Pineapple & Mango","Dinner","1.0","Serving","197","2.37","9.22","35.18","32.19","2.50","12.20","107.36"
"09/19/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"09/19/2014","Oranges, Med, Fresh","Snacks","1.0","Each","62","0.16","1.23","15.39","12.25","3.14","0","0"
"09/19/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"09/19/2014","Mango Greek Yogurt","Snacks","1.0","Serving","120","0","12","18","16","0","5","50"
"09/19/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"09/19/2014","Grapes, Red European","Snacks","3.0","Cups","313","0.72","3.26","81.99","70.12","4.8","0","9.6"
"09/18/2014","Egg, Scrambled, Large","Breakfast","2.0","Each","204","14.90","13.53","2.68","2.11","0","429.44","341.60"
"09/18/2014","Cheese, Cheddar, Shredded","Breakfast","0.25","Cup","114","9.36","7.3","0.36","0.15","0","29.66","175.43"
"09/18/2014","Bacon, Cooked","Breakfast","2.0","Pieces","87","6.68","5.93","0.23","0","0","17.60","369.60"
"09/18/2014","Bread Whole Wheat Sprouted","Breakfast","2.0","Servings","180","1","10","38","4","10","0","320"
"09/18/2014","Fruit Cup, Sml","Breakfast","1.0","Each","70","0","1","18","15","1","0","15"
"09/18/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"09/18/2014","Florentine Pinwheel Steak; 2014/09/14","Lunch","2.0","Servings","496","26.50","54.50","6.25","0","0.25","113.50","341"
"09/18/2014","Very Cherry Berry Blend","Lunch","1.0","Cup","90","0","1","22","16","5","0","5"
"09/18/2014","Milk, 2%, w/ Vitamin A & D","Lunch","1.0","Cup","122","4.83","8.5","11.71","12.35","0","19.52","114.68"
"09/18/2014","Chicken, Breast, Grilled","Dinner","11.0","Ounces","431","9.24","81.31","0","0","0","221.76","194.4"
"09/18/2014","Oranges, Med, Fresh","Dinner","0.5","Each","31","0.8","0.62","7.70","6.12","1.57","0","0"
"09/18/2014","Oil, Olive, Extra Virgin","Dinner","0.25","Tablespoon","30","3.50","0","0","0","0","0","0"
"09/18/2014","Soy Sauce, Low Sodium","Dinner","1.0","Tablespoon","10","0.1","0.93","1.53","0.31","0.14","0","599.94"
"09/18/2014","Balsamic Vinegar, White","Dinner","1.0","Tablespoon","5","0","0","2","2","0","0","5"
"09/18/2014","Bok Choy","Dinner","3.0","Cups","20","0","2","4","2","2","0","90"
"09/18/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"09/18/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"09/18/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"09/18/2014","Apple, Medium","Snacks","1.0","Each","95","0.31","0.47","25.13","18.91","4.37","0","1.82"
"09/17/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"09/17/2014","Milk, 2%, w/ Vitamin A & D","Breakfast","1.0","Tablespoon","8","0.30","0.50","0.73","0.77","0","1.22","7.17"
"09/17/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"09/17/2014","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"09/17/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"09/17/2014","Sonoma Salad","Lunch","1.0","Serving","530","28","41","31","n/a","n/a","110","830"
"09/17/2014","Chicken Broth, Organic, Free Range","Dinner","1.0","Cup","20","1","1","2","1","0","0","570"
"09/17/2014","Mushrooms, Crimini, Slices","Dinner","2.0","Cups","32","0.14","3.60","6.19","2.48","0.86","0","8.64"
"09/17/2014","Succotash; 2014/09/16","Dinner","1.333","Servings","217","0.81","10.43","42.5","20.44","10.16","0","227.36"
"09/17/2014","Tomatoes, Paste, Organic","Dinner","1.0","Tablespoon","15","0","0.50","3","0.50","0.50","0","15"
"09/17/2014","Pork Chop; Bone-in; Frenched","Dinner","10.0","Ounces","550","35","57.50","0","0","0","187.50","162.50"
"09/17/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"09/17/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"09/17/2014","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","23.17","5.35","0","2.23"
"09/17/2014","Very Cherry Berry Blend","Snacks","1.0","Cup","90","0","1","22","16","5","0","5"
"09/17/2014","Milk, 2%, w/ Vitamin A & D","Snacks","1.0","Cup","122","4.83","8.5","11.71","12.35","0","19.52","114.68"
"09/17/2014","Yogurt - TJ's Greek Black Raspberry","Snacks","1.0","Serving","120","0","13","17","15","n/a","10","50"
"09/16/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"09/16/2014","English Muffin","Breakfast","1.0","Each","132","1.3","4.56","26.22","0","0","0","196.65"
"09/16/2014","Egg, Scrambled, Large","Breakfast","2.0","Each","204","14.90","13.53","2.68","2.11","0","429.44","341.60"
"09/16/2014","Fish, Smoked Salmon (Lox)","Breakfast","3.0","Ounces","99","3.67","15.54","0","0","0","19.55","1700"
"09/16/2014","Home Fries Diced & Seasoned","Breakfast","8.0","Ounces","187","0","5.33","42.67","0","5.33","0","1013.33"
"09/16/2014","Cream Cheese, Light Whipped Organic","Breakfast","2.0","Tablespoons","60","4.50","3","3","3","n/a","20","105"
"09/16/2014","Pou-To","Lunch","1.0","Serving","1,290","65.99","30.99","148.99","16.99","7","63.44","3013.96"
"09/16/2014","Rice, Wild, Cooked","Dinner","2.0","Cups","280","1","12","60","2","5.90","0","10"
"09/16/2014","Succotash; 2014/09/16","Dinner","1.0","Serving","163","0.61","7.83","31.55","15.33","7.62","0","170.56"
"09/16/2014","Cheese, Feta, Crumbled","Dinner","2.0","Tablespoons","70","4","6","2","1","0","15","340"
"09/16/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"09/16/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"09/16/2014","Grapes, Red European","Snacks","3.0","Cups","313","0.72","3.26","81.99","70.12","4.8","0","9.6"
"09/15/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"09/15/2014","Milk, 2%, w/ Vitamin A & D","Breakfast","1.0","Tablespoon","8","0.30","0.50","0.73","0.77","0","1.22","7.17"
"09/15/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"09/15/2014","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"09/15/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"09/15/2014","Shrimp Sandwich","Lunch","1.0","Serving","320","18","21","21","2","3","280","740"
"09/15/2014","Three Bean Chili","Lunch","10.5","Ounces","240","3.50","11","38","12","14","0","470"
"09/15/2014","Cake, Tres Leches","Lunch","0.5","Each","125","7.50","10.50","80","0","12.50","0","25"
"09/15/2014","Chicken, Breast, Grilled","Dinner","12.0","Ounces","470","10.8","88.70","0","0","0","241.92","211.68"
"09/15/2014","Sauce, BBQ","Dinner","0.25","Cup","105","0.20","0","25.38","18.24","0.42","0","783.30"
"09/15/2014","Nectarines, Med, Fresh","Dinner","1.0","Each","62","0.45","1.51","14.98","11.20","2.41","0","0"
"09/15/2014","Gorganzola","Dinner","1.0","Tablespoon","25","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"09/15/2014","Honey, Light","Dinner","1.0","Tablespoon","64","0","0.6","17.30","17.25","0.4","0","0.84"
"09/15/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"09/15/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"09/15/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"09/15/2014","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","23.17","5.35","0","2.23"
"09/15/2014","Very Cherry Berry Blend","Snacks","1.0","Cup","90","0","1","22","16","5","0","5"
"09/15/2014","Milk, 2%, w/ Vitamin A & D","Snacks","1.0","Cup","122","4.83","8.5","11.71","12.35","0","19.52","114.68"
"09/21/2014","Walking","Exercise","20","minutes","60.0896"
"09/20/2014","Walking","Exercise","80","minutes","240.359"
"09/19/2014","Walking","Exercise","15","minutes","45.0672"
"09/19/2014","Walking","Exercise","40","minutes","120.179"
"09/19/2014","Walking","Exercise","40","minutes","120.179"
"09/18/2014","Walking","Exercise","20","minutes","60.0"
"09/18/2014","Weight Lifting","Exercise","30","minutes","73.0"
"09/17/2014","Walking","Exercise","40","minutes","120.179"
"09/16/2014","Walking","Exercise","15","minutes","45.0672"
"09/16/2014","Weight Lifting","Exercise","30","minutes","73.0"
"09/16/2014","Walking","Exercise","20","minutes","60.0896"
