"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Sugars (g)","Fiber (g)","Cholesterol (mg)","Sodium (mg)"
"01/30/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"01/30/2015","Yogurt, Plain, Whole Milk","Breakfast","0.5","Cup","80","3.50","5","7","7","0.50","15","75"
"01/30/2015","Cereal, Granola, Homemade","Breakfast","0.125","Cup","75","3.67","2.26","8.12","3.5","1.37","0","3.81"
"01/30/2015","White Rice","Lunch","1.0","Cup","170","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"01/30/2015","Thai Yellow Curry Sauce","Lunch","0.25","Cup","100","7","1","9","5","1","n/a","820"
"01/30/2015","Chicken Breast, Raw","Lunch","3.0","Ounces","90","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"01/30/2015","Soup, Chicken Veg Medley","Lunch","0.5","Cup","54","0.25","3.50","9.51","2","0.98","4.90","434.88"
"01/30/2015","Risotto, Parmesan, Arborio Rice Mix, w/ Aged Parmesan","Dinner","1.0","Cup","640","4","16","128","12","n/a","20","0"
"01/30/2015","Chicken, Wing, w/ Skin, Cooked","Dinner","0.5","Each","49","3.31","4.57","0","0","0","14.28","13.94"
"01/30/2015","Macaroni And Cheese","Dinner","0.5","Cup","100","2.50","4","15","3","1","5","380"
"01/30/2015","Beer","Dinner","12.0","Fluid ounces","153","0","1.64","12.64","0","0","0","14.24"
"01/30/2015","Beer","Dinner","12.0","Fluid ounces","153","0","1.64","12.64","0","0","0","14.24"
"01/30/2015","Bar, Protein, Lemon Tart","Dinner","0.5","Each","85","2","6","11","6.50","0.50","0","100"
"01/30/2015","French Fries, Medium","Dinner","1.0","Each","360","18.38","4.34","44.48","0.23","4.79","0","258.78"
"01/30/2015","Ice Cream, French Vanilla, Soft Serve","Snacks","0.5","Cup","191","11.18","3.53","19.9","18.20","0.60","78.26","52.46"
"01/30/2015","Yogurt, Greek, Plain, Nonfat","Snacks","5.333","Ounces","89","0","16","6.22","6.22","0","0","71.11"
"01/30/2015","Grapes, Red European","Snacks","0.25","Cup","26","0.6","0.27","6.83","5.84","0.34","0","0.76"
"01/30/2015","Melon, Cantaloupe, Cubes","Snacks","0.5","Cup","27","0.15","0.67","6.53","6.29","0.72","0","12.80"
"01/30/2015","Banana, Large, 8 - 8 7/8 Long","Snacks","1.0","Each","121","0.45","1.48","31.6","16.63","3.54","0","1.36"
"01/30/2015","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.69","0","12.20","107.36"
"01/30/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"01/30/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"01/29/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"01/29/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"01/29/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"01/29/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"01/29/2015","White Rice","Lunch","1.0","Cup","170","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"01/29/2015","Thai Yellow Curry Sauce","Lunch","0.25","Cup","100","7","1","9","5","1","n/a","820"
"01/29/2015","Chicken Breast, Raw","Lunch","3.0","Ounces","90","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"01/29/2015","Soup, Chicken Veg Medley","Lunch","0.5","Cup","54","0.25","3.50","9.51","2","0.98","4.90","434.88"
"01/29/2015","Beer","Dinner","12.0","Fluid ounces","153","0","1.64","12.64","0","0","0","14.24"
"01/29/2015","Pizza 14 (Amici's Combo Scaled)","Dinner","0.25","Each","570","29","25","52","n/a","n/a","70","570"
"01/29/2015","Tater Tots, Seasoned, Shred","Dinner","10.0","Pieces","178","8.89","2.22","22.22","0","2.22","0","466.67"
"01/29/2015","Chicken, Wing, w/ Skin, Cooked","Dinner","1.0","Each","99","6.62","9.13","0","0","0","28.56","27.88"
"01/29/2015","Ice Cream, French Vanilla, Soft Serve","Snacks","0.5","Cup","191","11.18","3.53","19.9","18.20","0.60","78.26","52.46"
"01/29/2015","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.69","0","12.20","107.36"
"01/29/2015","Banana, Large, 8 - 8 7/8 Long","Snacks","1.0","Each","121","0.45","1.48","31.6","16.63","3.54","0","1.36"
"01/28/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"01/28/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"01/28/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"01/28/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"01/28/2015","White Rice","Lunch","1.0","Cup","170","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"01/28/2015","Pork, Pulled, w/ Bbq Sauce","Lunch","4.0","Ounces","192","8","19.20","11.20","11.20","0","40","248"
"01/28/2015","Thai Yellow Curry Sauce","Lunch","0.5","Cup","200","14","2","18","10","2","n/a","1640"
"01/28/2015","Chicken, Leg, w/ Skin, Cooked","Dinner","1.0","Each","264","15.34","29.59","0","0","0","104.88","99.18"
"01/28/2015","Chicken, Thigh, w/ Skin, Cooked","Dinner","1.0","Each","153","9.60","15.54","0","0","0","57.66","52.8"
"01/28/2015","Beans, Lentils, Cooked, No Salt","Dinner","1.0","Cup","230","0.75","17.86","39.86","3.56","15.64","0","3.96"
"01/28/2015","Salad, Field Greens","Dinner","1.0","Cup","22","0.10","1.74","4.48","2.22","1.39","0","36.14"
"01/28/2015","Dressing, Balsamic Vinaigrette","Dinner","1.0","Tablespoon","45","4.50","0","1.50","0.50","0","0","175"
"01/28/2015","Nuts, Walnuts, English, Halves, Dried","Dinner","1.0","Tablespoon","41","4.8","0.95","0.86","0.16","0.42","0","0.13"
"01/28/2015","Cappuccino, w/ Whole, Tall","Snacks","1.0","Each","110","6","6","9","n/a","0","n/a","n/a"
"01/28/2015","Grapes, Red European","Snacks","1.5","Cups","156","0.36","1.63","41","35.6","2.4","0","4.53"
"01/28/2015","Banana, Large, 8 - 8 7/8 Long","Snacks","1.0","Each","121","0.45","1.48","31.6","16.63","3.54","0","1.36"
"01/28/2015","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.69","0","12.20","107.36"
"01/28/2015","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.69","0","12.20","107.36"
"01/28/2015","Bread Whole Wheat Sprouted","Snacks","1.0","Serving","90","0.50","5","19","2","5","0","160"
"01/28/2015","Blueberry Preserves","Snacks","1.25","Tablespoons","63","0","0","16.25","15","0","0","6.25"
"01/28/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"01/28/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"01/28/2015","Ginger Chew","Snacks","1.0","Piece","20","0","0","5","5","0","0","0"
"01/27/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"01/27/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"01/27/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"01/27/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"01/27/2015","Beef, Brisket, Whole, Cooked, 1/8 Trim","Lunch","6.0","Ounces","563","41.67","43.97","0","0","0","158.19","108.86"
"01/27/2015","Macaroni And Cheese","Lunch","1.0","Cup","200","5","8","30","6","2","10","760"
"01/27/2015","Brussels Sprouts","Lunch","2.0","Cups","240","6","12","36","16","20","0","420"
"01/27/2015","Mashed Potatoes, Homemade w/ Whole Milk & Butter","Dinner","1.0","Cup","237","8.86","3.91","35.30","3","3.15","23.10","665.70"
"01/27/2015","Chicken Breast, Raw","Dinner","8.0","Ounces","240","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"01/27/2015","Gravy, Mushroom","Dinner","0.5","Cup","40","1.99","0","5.99","1.99","0","9.44","560.50"
"01/27/2015","Squash, Zucchini, Slices, Stmd","Dinner","3.0","Cups","81","1.94","6.16","14.53","16.4","5.40","0","16.20"
"01/27/2015","Oil, Canola","Dinner","0.5","Tablespoon","62","7","0","0","0","0","0","0"
"01/27/2015","Banana, Medium, 7 - 7 7/8 Long","Snacks","1.0","Each","105","0.39","1.29","26.95","14.43","3.7","0","1.18"
"01/27/2015","Ice Cream, Vanilla","Snacks","0.5","Cup","137","7.26","2.31","15.58","14.1","0.46","29.4","52.80"
"01/27/2015","Yogurt, Greek, Plain, Nonfat","Snacks","5.333","Ounces","89","0","16","6.22","6.22","0","0","71.11"
"01/27/2015","Grapes, Red European","Snacks","0.25","Cup","26","0.6","0.27","6.83","5.84","0.34","0","0.76"
"01/27/2015","Melon, Cantaloupe, Cubes","Snacks","0.5","Cup","27","0.15","0.67","6.53","6.29","0.72","0","12.80"
"01/27/2015","Red Bean Paste Bun","Snacks","1.0","Piece","174","2.80","5.70","31.50","4.80","1.20","0","1"
"01/27/2015","Grapes, Red European","Snacks","1.5","Cups","156","0.36","1.63","41","35.6","2.4","0","4.53"
"01/26/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"01/26/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"01/26/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"01/26/2015","Bread Whole Wheat Sprouted","Breakfast","1.5","Servings","135","0.75","7.50","28.50","3","7.50","0","240"
"01/26/2015","Fish, Tilapia, Raw","Lunch","3.0","Ounces","86","1.71","17.14","0","0","n/a","47.14","42.86"
"01/26/2015","Chicken Breast, Raw","Lunch","6.0","Ounces","180","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"01/26/2015","Beans, Garbanzo, Canned","Lunch","0.5","Cup","143","1.37","5.94","27.13","0","5.28","0","358.80"
"01/26/2015","Salad, Field Greens","Lunch","2.0","Cups","44","0.19","3.48","8.95","4.45","2.78","0","72.28"
"01/26/2015","Cauliflower","Lunch","2.0","Cups","50","0.56","3.84","9.94","3.82","4","0","60"
"01/26/2015","Dressing, Jalapeno Ranch","Lunch","2.0","Tablespoons","120","12","0","2","2","0","10","220"
"01/26/2015","Turnips, Cubes","Dinner","2.0","Cups","73","0.26","2.34","16.72","9.88","4.68","0","174.20"
"01/26/2015","Pork, Tenderloin, Cooked","Dinner","8.0","Ounces","333","8.98","59.6","0","0","0","165.56","129.28"
"01/26/2015","Bacon, Uncured, Apple Smoked","Dinner","1.0","Piece","90","7","5","0","0","0","15","240"
"01/26/2015","Vegetables, Oriental, Stir Fry","Dinner","1.0","Cup","50","0","2","9","5","2","0","300"
"01/26/2015","Oil, Canola","Dinner","1.0","Tablespoon","124","14","0","0","0","0","0","0"
"01/26/2015","Melon, Cantaloupe, Cubes","Dinner","1.0","Cup","54","0.30","1.34","13.6","12.58","1.44","0","25.60"
"01/26/2015","Ice Cream, Vanilla","Snacks","1.0","Cup","273","14.52","4.62","31.15","28.1","0.92","58.8","105.60"
"01/26/2015","Cafe Latte, w/ Whole, Tall","Snacks","1.0","Each","180","9","10","14","n/a","0","n/a","n/a"
"01/26/2015","Spring Roll, Vegetable","Snacks","1.0","Each","100","6","2","10","0","0.80","0","30"
"01/26/2015","Apple, Small","Snacks","1.0","Each","77","0.25","0.39","20.58","15.48","3.58","0","1.49"
"01/26/2015","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.69","0","12.20","107.36"
"01/26/2015","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.69","0","12.20","107.36"
"02/01/2015","Hiking","Exercise","140","minutes","1029.51"
"02/01/2015","Strava Workout","Exercise","124","minutes","1023.0"
"01/29/2015","Weight Lifting","Exercise","30","minutes","75.251"
"01/27/2015","Walking","Exercise","20","minutes","63.2648"
"01/27/2015","Weight Lifting","Exercise","30","minutes","75.251"
