"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Sugars (g)","Fiber (g)","Cholesterol (mg)","Sodium (mg)"
"03/06/2015","Broccoli","Lunch","1.0","Cup","31","0.33","2.54","5.98","1.53","2.34","0","29.70"
"03/06/2015","Chicken Breast Skinless - Raw","Lunch","8.0","Ounces","240","4","50","0","0","0","140","20"
"03/06/2015","Dressing, Vinaigrette, Lemon Pepper","Lunch","2.0","Tablespoons","130","15","0","1","0","0","0","200"
"03/06/2015","Soup, Butternut Squash","Lunch","2.0","Cups","180","4","4","32","8","6","0","1100"
"03/06/2015","BBQ Pork Sandwich and Potato Salad","Dinner","1.0","Serving","810","33","48","79","13","8","180","940"
"03/06/2015","Pear, Medium","Snacks","1.0","Each","103","0.21","0.68","27.52","17.44","5.52","0","1.78"
"03/06/2015","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.69","0","12.20","107.36"
"03/06/2015","Oatmeal Taisin Cookie","Snacks","2.0","Servings","280","10","4","42","22","2","20","210"
"03/05/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"03/05/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"03/05/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"03/05/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"03/05/2015","Tritip","Lunch","4.0","Ounces","180","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"03/05/2015","Sauce, BBQ","Lunch","0.25","Cup","105","0.20","0","25.38","18.24","0.42","0","783.30"
"03/05/2015","Soup, Cream of Broccoli, Condensed","Lunch","2.0","Cups","362","13.99","7.99","48.1","12","3.97","19.84","3000.80"
"03/05/2015","Beans, Black, Cooked, No Salt","Lunch","0.5","Cup","114","0.46","7.62","20.39","0","7.48","0","0.86"
"03/05/2015","Chicken, Wing","Dinner","2.0","Each","144","10","12","0","0","0","52","132"
"03/05/2015","Pork, Pulled, w/ Bbq Sauce","Dinner","2.0","Ounces","96","4","9.59","5.60","5.60","0","19.99","123.93"
"03/05/2015","Slider Buns","Dinner","1.0","Serving","45","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"03/05/2015","French Fries, Small","Dinner","0.5","Each","113","6.5","1.33","13.32","0.24","1.24","0","68.87"
"03/05/2015","Beer","Dinner","12.0","Fluid ounces","153","0","1.64","12.64","0","0","0","14.24"
"03/05/2015","Pizza 14 (Amici's Combo Scaled)","Dinner","0.125","Each","285","14.50","12.50","26","n/a","n/a","35","285"
"03/05/2015","Apple, Small","Snacks","1.0","Each","77","0.25","0.39","20.58","15.48","3.58","0","1.49"
"03/05/2015","Pudding, Rice, Made w/ Whole Milk","Snacks","4.0","Ounces","137","3.19","3.67","23.37","0","0.11","12.43","122.4"
"03/05/2015","Grapes, Red European","Snacks","1.0","Cup","104","0.24","1.9","27.33","23.37","1.36","0","3.2"
"03/04/2015","Yogurt, Total, 0%","Breakfast","17.667","Ounces","294","0","53","20.61","20.61","0","0","191.39"
"03/04/2015","Blackberries","Breakfast","1.25","Cups","77","0.88","2.50","17.30","8.78","9.54","0","1.80"
"03/04/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"03/04/2015","Spinach, Baby, Fresh","Lunch","3.0","Cups","21","0.35","2.57","3.27","0.38","1.98","0","71.10"
"03/04/2015","Broccoli","Lunch","2.0","Cups","61","0.67","5.8","11.95","3.6","4.68","0","59.40"
"03/04/2015","Brussels Sprouts","Lunch","1.0","Cup","38","0.26","2.97","7.88","1.94","3.34","0","22"
"03/04/2015","Chicken Breast Skinless - Raw","Lunch","8.0","Ounces","240","4","50","0","0","0","140","20"
"03/04/2015","Chili, Beef with Beans","Lunch","1.0","Cup","240","3.50","18","33","7","6","45","880"
"03/04/2015","Carrots, Chopped","Dinner","2.0","Cups","105","0.61","2.38","24.52","12.13","7.17","0","176.64"
"03/04/2015","Eggplant, Cooked, Cubes","Dinner","2.0","Cups","69","0.45","1.63","17.11","6.27","4.90","0","1.96"
"03/04/2015","Oil, Canola","Dinner","1.0","Tablespoon","124","14","0","0","0","0","0","0"
"03/04/2015","Soup, Lentil Vegetable, Rts, Cnd","Dinner","2.0","Cups","320","8","14","48","10","16","0","1360"
"03/04/2015","Egg, Large","Dinner","2.0","Each","143","9.94","12.57","0.78","0.77","0","423","140"
"03/04/2015","Ice Cream, Vanilla","Snacks","0.5","Cup","137","7.26","2.31","15.58","14.1","0.46","29.4","52.80"
"03/04/2015","Brownie","Snacks","1.0","Each","227","9.13","2.69","35.78","20.50","1.18","9.52","174.72"
"03/04/2015","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","23.17","5.35","0","2.23"
"03/04/2015","Grapes, Red European","Snacks","3.0","Cups","313","0.72","3.26","81.99","70.12","4.8","0","9.6"
"03/03/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"03/03/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"03/03/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"03/03/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"03/03/2015","Bun, Hamburger, Plain","Lunch","1.0","Each","120","1.86","4.8","21.26","2.69","0.90","0","205.97"
"03/03/2015","Chicken Breast Skinless - Raw","Lunch","4.0","Ounces","120","2","25","0","0","0","70","10"
"03/03/2015","Cole Slaw, Classic","Lunch","1.0","Cup","44","1.48","0.73","7.3","0","0.85","4.53","13.3"
"03/03/2015","French Fries","Lunch","0.5","Each","200","9","3.50","27","0","1","0","122.50"
"03/03/2015","Cauliflower","Dinner","2.0","Cups","50","0.56","3.84","9.94","3.82","4","0","60"
"03/03/2015","Yams, Domestic, Cubes","Dinner","1.0","Cup","114","0.7","2.7","26.56","5.52","3.96","0","72.60"
"03/03/2015","Oil, Olive, Extra Virgin","Dinner","1.0","Teaspoon","40","4.67","0","0","0","0","0","0"
"03/03/2015","Soup, Chicken Noodle, Made w/ Water","Dinner","2.0","Cups","124","4.71","6.30","14.63","1.34","0.99","24.80","1314.40"
"03/03/2015","Macaroni And Cheese","Dinner","1.5","Cups","300","7.50","12","45","9","3","15","1140"
"03/03/2015","Apple, Small","Snacks","1.0","Each","77","0.25","0.39","20.58","15.48","3.58","0","1.49"
"03/03/2015","Apple, Small","Snacks","1.0","Each","77","0.25","0.39","20.58","15.48","3.58","0","1.49"
"03/03/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"03/03/2015","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"03/02/2015","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"03/02/2015","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"03/02/2015","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"03/02/2015","Bread Whole Wheat Sprouted","Breakfast","1.0","Serving","90","0.50","5","19","2","5","0","160"
"03/02/2015","Lettuce, Romaine, Hearts, Fresh","Lunch","1.0","Cup","6","0","0.20","0.60","0.20","0.40","0","1"
"03/02/2015","Kale Greens, No Salt Add","Lunch","1.0","Cup","60","1","8","12","2","6","0","60"
"03/02/2015","Egg, Large","Lunch","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"03/02/2015","Chicken Breast, Raw","Lunch","2.0","Ounces","60","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"03/02/2015","Fish, Canned Tuna, In Water","Lunch","2.0","Ounces","73","1.68","13.38","0","0","0","23.80","213.63"
"03/02/2015","Yogurt","Lunch","2.0","Ounces","34","0","2.86","5.71","5.71","0","0","28.57"
"03/02/2015","Beets, Slices","Lunch","0.5","Cup","29","0.12","1.9","6.50","4.60","1.90","0","53.4"
"03/02/2015","Chili, Beef with Beans","Lunch","1.0","Cup","240","3.50","18","33","7","6","45","880"
"03/02/2015","Bok Choy","Dinner","3.0","Cups","20","0","2","4","2","2","0","90"
"03/02/2015","Oil, Canola","Dinner","1.0","Tablespoon","124","14","0","0","0","0","0","0"
"03/02/2015","Chili, w/ Beans","Dinner","1.0","Cup","287","14.5","14.62","30.49","3.5","11.26","43.52","1336.32"
"03/02/2015","Pork, Mongolian, Wokery","Dinner","1.0","Cup","160","10","7","11","3","2","20","410"
"03/02/2015","Frozen Yogurt, All Flavors, Non Chocolate","Snacks","0.5","Cup","110","3.13","2.61","18.79","17.33","0","11.31","54.81"
"03/02/2015","Spring Roll, Vegetable","Snacks","1.0","Each","100","6","2","10","0","0.80","0","30"
"03/02/2015","Grapes, Red European","Snacks","3.0","Cups","313","0.72","3.26","81.99","70.12","4.8","0","9.6"
"03/08/2015","Strava Workout","Exercise","183","minutes","1179.0"
