"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Cholesterol (mg)","Sodium (mg)"
"11/23/2013","Lite Shredded Three Cheese Blend","Breakfast","0.125","Cup","40","2","4","0.50","7.50","67.50"
"11/23/2013","Sourdough Wheat Bread","Breakfast","1.0","Serving","90","0.50","4","17","0","120"
"11/23/2013","Butter, Unsalted","Breakfast","0.5","Teaspoon","17","1.92","0.2","0","5.9","0.26"
"11/23/2013","Salmon Fillets","Lunch","5.0","Ounces","250","15","27.50","0","81.25","81.25"
"11/23/2013","Horseradish","Lunch","0.125","Cup","60","3","0","6","0","120"
"11/23/2013","Vegetables, Mixed, Canned","Lunch","1.0","Cup","80","0.41","4.22","15.9","0","242.87"
"11/23/2013","Cheese, Mozzarella, Whole Milk, Slice","Lunch","3.0","Ounces","210","15","18","0","30","450"
"11/23/2013","Fruit Salad, In Water, Canned","Lunch","1.5","Cups","110","0.26","1.29","28.92","0","11.3"
"11/23/2013","Vinegar, Balsamic","Lunch","1.0","Tablespoon","14","0","0.8","2.72","0","3.68"
"11/23/2013","Ground Beef, 85% Lean","Lunch","0.5","Ounce","35","2.19","3.67","0","12.75","10.20"
"11/23/2013","Gravy, Beef, No Fat","Lunch","1.0","Tablespoon","4","0","0.25","0.75","0","74.93"
"11/23/2013","Beer","Dinner","12.0","Fluid ounces","153","0","1.64","12.64","0","14.24"
"11/23/2013","Beer","Dinner","8.0","Fluid ounces","102","0","1.9","8.43","0","9.49"
"11/23/2013","Wonton Wrapper","Dinner","13.0","Each","303","1.56","10.19","60.22","9.36","594.88"
"11/23/2013","Pork, Carne Al Pastor, w/ Adobo Seasoning, Diced","Dinner","13.0","Ounces","390","13","60.67","4.33","173.33","1256.67"
"11/23/2013","Beer","Dinner","12.0","Fluid ounces","153","0","1.64","12.64","0","14.24"
"11/23/2013","Cookie, Fortune","Dinner","1.0","Each","30","0.22","0.34","6.72","0.16","21.92"
"11/23/2013","Banana, Medium, 7 - 7 7/8 Long","Snacks","1.0","Each","105","0.39","1.29","26.95","0","1.18"
"11/23/2013","Baby Carrot","Snacks","9.0","Ounces","105","0","3","24","0","195"
"11/23/2013","TJ's- Eggplant Hummus (28 g = 2 tbsp)","Snacks","227.0","Grams","284","16.21","16.21","32.43","0","445.89"
"11/23/2013","Pita Whole Wheat","Snacks","1.0","Piece","130","1.50","5","26","0","200"
"11/22/2013","Milk, 1%, w/ Vitamin A & D","Breakfast","1.0","Cup","102","2.37","8.22","12.18","12.20","107.36"
"11/22/2013","TJ Very Cherry Berry Blend","Breakfast","1.0","Serving","90","0","1","22","0","5"
"11/22/2013","Banana, Medium, 7 - 7 7/8 Long","Breakfast","1.0","Each","105","0.39","1.29","26.95","0","1.18"
"11/22/2013","Egg Whites","Breakfast","0.333","Cup","44","0","8.88","0","0","133.20"
"11/22/2013","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"11/22/2013","Rotisserie Turkey Breast","Lunch","20.0","Ounces","733","16.67","146.67","n/a","366.67","2400"
"11/22/2013","Extra Lean Ground Beef 96%","Dinner","12.0","Ounces","390","12","63","0","180","195"
"11/22/2013","Cauliflower, Cooked","Dinner","2.0","Cups","57","1.12","4.56","10.19","0","37.20"
"11/22/2013","Sauce, Tomato, Canned","Dinner","1.0","Cup","59","0.44","3.23","13.18","0","1283.80"
"11/22/2013","Organic Whole Wheat Fusilli","Dinner","1.5","Cups","420","3","14","82","0","0"
"11/22/2013","Yogurt, Total, 0%","Snacks","16.0","Ounces","267","0","48","18.67","0","173.33"
"11/22/2013","Banana, Medium, 7 - 7 7/8 Long","Snacks","1.0","Each","105","0.39","1.29","26.95","0","1.18"
"11/22/2013","Milk, Whole, 3.25%","Snacks","1.0","Cup","149","7.93","7.69","11.71","24.40","104.92"
"11/22/2013","Banana, Medium, 7 - 7 7/8 Long","Snacks","1.0","Each","105","0.39","1.29","26.95","0","1.18"
"11/22/2013","Yogurt Non-fat Plain","Snacks","4.0","Cups","440","0","40","60","20","640"
"11/22/2013","Grapes","Snacks","2.0","Cups","123","0.64","1.16","31.56","0","3.68"
"11/22/2013","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","0","2.23"
"11/21/2013","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"11/21/2013","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","200"
"11/21/2013","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"11/21/2013","Lite Shredded Three Cheese Blend","Breakfast","0.125","Cup","40","2","4","0.50","7.50","67.50"
"11/21/2013","Sourdough Wheat Bread","Breakfast","1.0","Serving","90","0.50","4","17","0","120"
"11/21/2013","Butter, Unsalted","Breakfast","0.5","Teaspoon","17","1.92","0.2","0","5.9","0.26"
"11/21/2013","Chips, Tortilla, White Corn","Lunch","12.0","Pieces","120","6","1.71","12.86","0","68.57"
"11/21/2013","Salsa, Chunky","Lunch","0.25","Cup","16","0","0","4","0","460.16"
"11/21/2013","Burrito; Regular Al Pastor","Lunch","1.0","Serving","701","10.13","38.54","112.84","53.33","1448.11"
"11/21/2013","Beer","Dinner","16.0","Fluid ounces","204","0","2.18","16.85","0","18.99"
"11/21/2013","Beer","Dinner","16.0","Fluid ounces","204","0","2.18","16.85","0","18.99"
"11/21/2013","Apple, Large","Dinner","1.0","Each","116","0.38","0.58","30.80","0","2.23"
"11/21/2013","Beef Jerky","Snacks","1.0","Serving","100","1","18","1","8","740"
"11/21/2013","Persimmon, Native","Snacks","2.0","Each","64","0.20","0.40","16.75","0","0.50"
"11/21/2013","Candy, Mints, Peppermint","Snacks","3.0","Each","10","0","0","2","0","0"
"11/20/2013","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"11/20/2013","Egg Whites","Breakfast","0.25","Cup","33","0","6.67","0","0","100"
"11/20/2013","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"11/20/2013","Lite Shredded Three Cheese Blend","Breakfast","0.125","Cup","40","2","4","0.50","7.50","67.50"
"11/20/2013","Sourdough Wheat Bread","Breakfast","1.0","Serving","90","0.50","4","17","0","120"
"11/20/2013","Butter, Unsalted","Breakfast","0.5","Teaspoon","17","1.92","0.2","0","5.9","0.26"
"11/20/2013","Rice, White, Medium Grain, Cooked","Lunch","1.5","Cups","363","0.59","6.64","79.77","0","0"
"11/20/2013","Chicken, Breast, Grilled","Lunch","8.0","Ounces","248","8","44","0","130","373.33"
"11/20/2013","Sauce, Curry, Red, Thai","Lunch","6.0","Tablespoons","135","9","1.50","10.50","0","750"
"11/20/2013","Bread, Pita, White","Lunch","1.0","Each","165","0.72","5.46","33.42","0","321.60"
"11/20/2013","Cheese, Goat, Semi Soft","Lunch","2.0","Ounces","206","16.92","12.24","1.44","44.79","292"
"11/20/2013","Corn, Yellow, Sweet, Kernels","Lunch","0.5","Cup","66","1.4","2.52","14.40","0","11.55"
"11/20/2013","Edamame Soybeans, in Pods","Dinner","0.5","Cup","100","3","8","9","0","30"
"11/20/2013","Eggplant, Whole","Dinner","0.25","Each","27","0.22","1.16","6.53","0","2.29"
"11/20/2013","Sauce, BBQ","Dinner","1.0","Tablespoon","26","0.5","0","6.34","0","195.82"
"11/20/2013","Sushi, California Roll Plus","Dinner","10.0","Each","618","12.50","17.50","109.50","0","1058.75"
"11/20/2013","Ice Cream, Cool Mint Chocolate Chip","Dinner","0.75","Cup","255","13.50","4.50","27","37.50","67.50"
"11/20/2013","Crunchy Peanut Butter Bar","Snacks","1.0","Package","240","6","11","40","0","240"
"11/20/2013","Beef Jerky","Snacks","1.0","Serving","100","1","18","1","8","740"
"11/20/2013","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.20","107.36"
"11/20/2013","Banana, Medium, 7 - 7 7/8 Long","Snacks","1.0","Each","105","0.39","1.29","26.95","0","1.18"
"11/19/2013","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"11/19/2013","Egg Whites","Breakfast","0.25","Cup","33","0","6.67","0","0","100"
"11/19/2013","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"11/19/2013","Lite Shredded Three Cheese Blend","Breakfast","0.25","Cup","80","4","8","1","15","135"
"11/19/2013","Sourdough Wheat Bread","Breakfast","1.0","Serving","90","0.50","4","17","0","120"
"11/19/2013","Butter, Unsalted","Breakfast","0.5","Teaspoon","17","1.92","0.2","0","5.9","0.26"
"11/19/2013","Rotisserie Turkey Breast","Lunch","20.0","Ounces","733","16.67","146.67","n/a","366.67","2400"
"11/19/2013","Lasagna, w/meat","Dinner","2.5","Cups","900","40","47.50","85","137.50","1575"
"11/19/2013","Yogurt Non-fat Plain","Dinner","4.0","Cups","440","0","40","60","20","640"
"11/19/2013","Grapes","Dinner","3.0","Cups","185","0.97","1.74","47.33","0","5.52"
"11/18/2013","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","18.94"
"11/18/2013","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","200"
"11/18/2013","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","211.50","70"
"11/18/2013","Bread, Homestyle Cracked Wheat","Breakfast","1.0","Slice","80","1","3","16","0","160"
"11/18/2013","Butter, Unsalted","Breakfast","0.5","Teaspoon","17","1.92","0.2","0","5.9","0.26"
"11/18/2013","Lite Shredded Three Cheese Blend","Breakfast","0.125","Cup","40","2","4","0.50","7.50","67.50"
"11/18/2013","Chicken, Breast, Grilled","Lunch","1.75","Pounds","868","28","154","0","455","1306.67"
"11/18/2013","Greek Yogurt, Plain, Nonfat","Dinner","4.0","Cups","480","0","88","28","0","280"
"11/18/2013","Grapes","Dinner","3.0","Cups","185","0.97","1.74","47.33","0","5.52"
"11/18/2013","Persimmon, Native","Snacks","1.0","Each","32","0.10","0.20","8.38","0","0.25"
"11/18/2013","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.20","107.36"
"11/18/2013","Pumpkin Bread; TJ Mix & White Beans","Snacks","2.0","Servings","307","0.86","6.93","69","0","567.14"
"11/18/2013","Lentil Vegetable Soup","Snacks","2.0","Servings","320","8","14","48","0","1360"
"11/18/2013","Milk, 1%, w/ Vitamin A & D","Snacks","1.0","Cup","102","2.37","8.22","12.18","12.20","107.36"
"11/24/2013","Walking","Exercise","15","minutes","47.0319"
"11/24/2013","Bicycling","Exercise","215","minutes","2426.84"
"11/23/2013","Walking","Exercise","20","minutes","62.7091"
"11/22/2013","Walking","Exercise","50","minutes","156.773"
"11/22/2013","Walking","Exercise","50","minutes","156.773"
"11/22/2013","Walking","Exercise","30","minutes","94.0637"
"11/22/2013","Walking","Exercise","20","minutes","62.7091"
"11/22/2013","Weight Lifting","Exercise","30","minutes","75.5367"
"11/22/2013","Stairmaster","Exercise","40","minutes","453.792"
"11/21/2013","Walking","Exercise","40","minutes","125.418"
"11/21/2013","Rock Climbing","Exercise","30","minutes","245.0"
"11/20/2013","Walking","Exercise","50","minutes","156.773"
"11/20/2013","Walking","Exercise","50","minutes","156.773"
"11/20/2013","Weight Lifting","Exercise","30","minutes","75.5367"
"11/20/2013","Stairmaster","Exercise","40","minutes","453.792"
"11/20/2013","Walking","Exercise","20","minutes","62.7091"
"11/19/2013","Rock Climbing","Exercise","30","minutes","245.0"
"11/19/2013","Walking","Exercise","15","minutes","47.0319"
"11/19/2013","Walking","Exercise","30","minutes","94.0637"
"11/18/2013","Walking","Exercise","20","minutes","62.7091"
"11/18/2013","Walking","Exercise","50","minutes","156.773"
"11/18/2013","Walking","Exercise","50","minutes","156.773"
