"Date","Name","Type","Quantity","Units","Calories","Fat (g)","Protein (g)","Carbohydrates (g)","Sugars (g)","Fiber (g)","Cholesterol (mg)","Sodium (mg)"
"11/02/2014","Milk, 2%, w/ Vitamin A & D","Snacks","1.0","Cup","122","4.83","8.5","11.71","12.35","0","19.52","114.68"
"11/02/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"11/02/2014","Persimmon","Snacks","1.0","Serving","90","0","1","20","12","6","0","0"
"11/01/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"11/01/2014","Milk, 2%, w/ Vitamin A & D","Breakfast","1.0","Tablespoon","8","0.30","0.50","0.73","0.77","0","1.22","7.17"
"11/01/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"11/01/2014","Bread Whole Wheat Sprouted","Breakfast","1.5","Servings","135","0.75","7.50","28.50","3","7.50","0","240"
"11/01/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"11/01/2014","Egg, Scrambled, Large","Lunch","2.0","Each","204","14.90","13.53","2.68","2.11","0","429.44","341.60"
"11/01/2014","Beans, Refried","Lunch","0.5","Cup","80","0","5","13","3","5.4","0","690"
"11/01/2014","Sour Cream, Reg","Lunch","1.0","Tablespoon","30","2.50","0.50","1","0.50","0","10","7.50"
"11/01/2014","Tortilla, Flour, 10","Lunch","1.0","Each","218","5.42","5.80","35.95","1.34","2.17","0","445.20"
"11/01/2014","Chips, Tortilla, White Corn","Lunch","15.0","Pieces","150","7.50","2.14","16.7","0","2.14","0","85.71"
"11/01/2014","Guacamole, Med","Lunch","4.0","Tablespoons","108","9.20","1.60","7.40","0.60","4.80","0","239"
"11/01/2014","Shepard's Pie; 2014/11/01","Dinner","2.0","Servings","818","35.56","72.27","44.86","21.54","16.45","184.91","1056.3"
"11/01/2014","Donut, Chocolate Frosted","Snacks","0.5","Each","135","7.50","1.50","15.50","6.50","0.50","0","170"
"11/01/2014","Ice Cream, Vanilla","Snacks","1.0","Cup","273","14.52","4.62","31.15","28.1","0.92","58.8","105.60"
"11/01/2014","Grapes, Red European","Snacks","3.0","Cups","313","0.72","3.26","81.99","70.12","4.8","0","9.6"
"11/01/2014","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","23.17","5.35","0","2.23"
"10/31/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"10/31/2014","Milk, 2%, w/ Vitamin A & D","Breakfast","1.0","Tablespoon","8","0.30","0.50","0.73","0.77","0","1.22","7.17"
"10/31/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"10/31/2014","Bread Whole Wheat Sprouted","Breakfast","1.5","Servings","135","0.75","7.50","28.50","3","7.50","0","240"
"10/31/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"10/31/2014","Salmon, Wild Pink Alaskan, Canned","Lunch","6.0","Ounces","180","3","39","0","0","0","60","180"
"10/31/2014","Bread Whole Wheat Sprouted","Lunch","1.0","Serving","90","0.50","5","19","2","5","0","160"
"10/31/2014","Fire Roasted Green Chiles, Diced","Lunch","8.0","Tablespoons","20","0","0","4","7.47","0","0","700"
"10/31/2014","Broccoli Slaw","Dinner","2.5","Cups","50","0","4","10","0","4","0","50"
"10/31/2014","Beef Top Sirloin Filet","Dinner","7.5","Ounces","300","9.38","46.88","0","0","0","93.75","112.50"
"10/31/2014","Wasabi Mayonnaise","Dinner","0.5","Tablespoon","50","5.50","0","0","0","n/a","5","37.50"
"10/31/2014","Honey, Light","Dinner","0.5","Tablespoon","32","0","0.3","8.65","8.62","0.2","0","0.42"
"10/31/2014","Balsamic Vinegar, White","Dinner","0.5","Tablespoon","3","0","0","1","1","0","0","2.50"
"10/31/2014","Butternut Squash","Dinner","1.25","Cups","75","0","1.67","18.33","3.33","3.33","0","0"
"10/31/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"10/31/2014","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","23.17","5.35","0","2.23"
"10/31/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"10/31/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"10/31/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"10/31/2014","Yogurt, Greek, Plain, Nonfat","Snacks","2.0","Cups","240","0","44","14","12","0","0","140"
"10/31/2014","Grapes, Green European","Snacks","3.0","Cups","313","0.72","3.26","81.99","70.12","4.8","0","9.6"
"10/31/2014","Bread Whole Wheat Sprouted","Snacks","1.0","Serving","90","0.50","5","19","2","5","0","160"
"10/31/2014","Almond Butter","Snacks","1.0","Tablespoon","101","9.46","2.41","3.40","0.78","0.59","0","72"
"10/31/2014","Apricot, Preserves, Organic, Reduced Sugar","Snacks","1.0","Tablespoon","30","0","0","7","7","0","0","0"
"10/30/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"10/30/2014","Sandwich, Turkey Bacon with Egg Whites, on English Muffin","Breakfast","1.0","Each","230","7","18","43","n/a","3","n/a","n/a"
"10/30/2014","Yogurt, Greek, Plain, Nonfat","Lunch","2.0","Cups","240","0","44","14","12","0","0","140"
"10/30/2014","Blackberries","Lunch","2.5","Cups","155","1.76","5","34.60","17.57","19.8","0","3.60"
"10/30/2014","Smoked Pheasant","Dinner","1.0","Pound","853","42.67","101.33","10.67","5.33","0","213.33","480"
"10/30/2014","Rice, Wild, Cooked","Dinner","1.5","Cups","210","0.75","9","45","1.50","4.43","0","7.50"
"10/30/2014","Brussels Sprouts - Microwaveable","Dinner","0.5","Package","105","6","4.50","10.50","3","4.50","0","90"
"10/30/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"10/30/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"10/30/2014","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","23.17","5.35","0","2.23"
"10/30/2014","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","23.17","5.35","0","2.23"
"10/30/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"10/30/2014","Apple, Large","Snacks","1.0","Each","116","0.38","0.58","30.80","23.17","5.35","0","2.23"
"10/30/2014","Grapes, Green European","Snacks","3.0","Cups","313","0.72","3.26","81.99","70.12","4.8","0","9.6"
"10/29/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"10/29/2014","Milk, 2%, w/ Vitamin A & D","Breakfast","1.0","Tablespoon","8","0.30","0.50","0.73","0.77","0","1.22","7.17"
"10/29/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"10/29/2014","Bread Whole Wheat Sprouted","Breakfast","1.5","Servings","135","0.75","7.50","28.50","3","7.50","0","240"
"10/29/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"10/29/2014","Bread, French Baguette","Lunch","4.5","Ounces","306","0.90","11.25","63","0","1.35","0","684"
"10/29/2014","Fish, Channel Catfish, Breaded Fried","Lunch","3.0","Ounces","195","11.33","15.38","6.83","0","0.60","68.85","238"
"10/29/2014","Salad Dressing, Thousand Island","Lunch","2.0","Tablespoons","118","11.22","0.35","4.68","4.86","0.26","8.32","276.16"
"10/29/2014","French Fries","Lunch","0.5","Each","200","9","3.50","27","0","1","0","122.50"
"10/29/2014","Lentil Stew","Dinner","3.0","Cups","510","75","n/a","n/a","n/a","n/a","n/a","n/a"
"10/29/2014","Rice, Brown, Organic, Microwave","Dinner","1.0","Cup","200","1.50","5","43","0","3","0","0"
"10/29/2014","Peanuts, Blister","Dinner","0.25","Cup","180","16","8","5","1","3","0","120"
"10/29/2014","Cream, Half & Half","Snacks","2.0","Tablespoons","39","3.45","0.89","1.29","0.5","0","11.10","12.30"
"10/29/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"10/29/2014","Milk, 2%, w/ Vitamin A & D","Snacks","1.0","Cup","122","4.83","8.5","11.71","12.35","0","19.52","114.68"
"10/29/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"10/29/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"10/29/2014","Milk, 2%, w/ Vitamin A & D","Snacks","1.0","Cup","122","4.83","8.5","11.71","12.35","0","19.52","114.68"
"10/28/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"10/28/2014","Milk, 2%, w/ Vitamin A & D","Breakfast","1.0","Tablespoon","8","0.30","0.50","0.73","0.77","0","1.22","7.17"
"10/28/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"10/28/2014","Bread Whole Wheat Sprouted","Breakfast","1.5","Servings","135","0.75","7.50","28.50","3","7.50","0","240"
"10/28/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"10/28/2014","Salmon, Wild Pink Alaskan, Canned","Lunch","6.0","Ounces","180","3","39","0","0","0","60","180"
"10/28/2014","Bread Whole Wheat Sprouted","Lunch","1.5","Servings","135","0.75","7.50","28.50","3","7.50","0","240"
"10/28/2014","Fire Roasted Green Chiles, Diced","Lunch","8.0","Tablespoons","20","0","0","4","7.47","0","0","700"
"10/28/2014","Lentil Stew","Dinner","3.0","Cups","510","75","n/a","n/a","n/a","n/a","n/a","n/a"
"10/28/2014","Rice, Brown, Organic, Microwave","Dinner","1.0","Cup","200","1.50","5","43","0","3","0","0"
"10/28/2014","Peanuts, Blister","Dinner","0.25","Cup","180","16","8","5","1","3","0","120"
"10/28/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"10/28/2014","Ginger Chew","Snacks","2.0","Pieces","40","0","0","10","10","0","0","0"
"10/28/2014","Carrots, Baby, Medium","Snacks","36.0","Each","126","0.47","2.30","18.36","17.14","10.44","0","234"
"10/28/2014","Milk, 2%, w/ Vitamin A & D","Snacks","1.0","Cup","122","4.83","8.5","11.71","12.35","0","19.52","114.68"
"10/28/2014","Milk, 2%, w/ Vitamin A & D","Snacks","1.0","Cup","122","4.83","8.5","11.71","12.35","0","19.52","114.68"
"10/27/2014","Egg Whites","Breakfast","0.5","Cup","67","0","13.33","0","0","0","0","200"
"10/27/2014","Milk, 2%, w/ Vitamin A & D","Breakfast","1.0","Tablespoon","8","0.30","0.50","0.73","0.77","0","1.22","7.17"
"10/27/2014","Egg, Large","Breakfast","1.0","Each","72","4.97","6.29","0.39","0.39","0","211.50","70"
"10/27/2014","Bread Whole Wheat Sprouted","Breakfast","1.5","Servings","135","0.75","7.50","28.50","3","7.50","0","240"
"10/27/2014","Coffee, Brewed","Breakfast","2.0","Pints","9","0.19","1.14","0","0","0","0","18.94"
"10/27/2014","Chicken Breast, w / Skin, Cooked","Lunch","4.0","Ounces","223","8.80","33.77","0","0","0","94.67","80"
"10/27/2014","Broccoli","Lunch","1.0","Cup","20","0","2.40","3.20","0","1.60","0","20"
"10/27/2014","Sushi, Cucumber Roll","Lunch","2.0","Pieces","40","0.33","1","8.33","0.67","0.67","0","30"
"10/27/2014","Parsnips, Cooked, 9 Long","Lunch","0.5","Each","57","0.24","1.6","13.61","3.84","2.88","0","8"
"10/27/2014","Oil, Olive, Extra Virgin","Lunch","1.0","Teaspoon","40","4.67","0","0","0","0","0","0"
"10/27/2014","Yogurt, Greek, Plain, Nonfat","Dinner","4.0","Cups","480","0","88","28","24","0","0","280"
"10/27/2014","Grapes, Red European","Dinner","3.0","Cups","313","0.72","3.26","81.99","70.12","4.8","0","9.6"
"10/27/2014","Milk, 2%, w/ Vitamin A & D","Snacks","1.0","Cup","122","4.83","8.5","11.71","12.35","0","19.52","114.68"
"10/27/2014","Banana Bread; Bryn; 2014/09/04","Snacks","2.0","Servings","212","7.90","4.92","32.55","11.12","3.82","20.52","145.73"
"11/02/2014","Walking","Exercise","15","minutes","44.2338"
"11/02/2014","Walking","Exercise","40","minutes","117.957"
"11/01/2014","Walking","Exercise","20","minutes","58.899"
"11/01/2014","Walking","Exercise","40","minutes","117.798"
"11/01/2014","Walking","Exercise","40","minutes","117.798"
"10/31/2014","Walking","Exercise","15","minutes","44.0"
"10/30/2014","Walking","Exercise","20","minutes","58.0"
"10/30/2014","Walking","Exercise","20","minutes","58.899"
"10/30/2014","Weight Lifting","Exercise","30","minutes","70.5835"
"10/29/2014","Walking","Exercise","80","minutes","235.596"
"10/28/2014","Walking","Exercise","40","minutes","117.798"
"10/27/2014","Walking","Exercise","30","minutes","88.3485"
